Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:41: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                                                                                         | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                        
{'loss': 84.0796, 'grad_norm': 9627.380859375, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'epoch': 0.0}
{'loss': 6.8219, 'grad_norm': 6.804317951202393, 'learning_rate': 4.531455183277809e-05, 'ce_loss': 0.047503311187028885, 'kl_loss': 1.1460729837417603, 'epoch': 0.21}
{'loss': 5.6515, 'grad_norm': 6.939520359039307, 'learning_rate': 4.530987969930483e-05, 'ce_loss': 0.07572415471076965, 'kl_loss': 1.443373680114746, 'epoch': 0.21}
{'loss': 5.8165, 'grad_norm': 5.723726272583008, 'learning_rate': 4.530520547867542e-05, 'ce_loss': 0.03376080468297005, 'kl_loss': 1.1572692394256592, 'epoch': 0.21}
{'loss': 6.1088, 'grad_norm': 4.611887454986572, 'learning_rate': 4.530052917137022e-05, 'ce_loss': 0.1658252775669098, 'kl_loss': 1.4079840183258057, 'epoch': 0.21}
{'loss': 7.2369, 'grad_norm': 6.766660213470459, 'learning_rate': 4.529585077786978e-05, 'ce_loss': 0.13260866701602936, 'kl_loss': 1.6373018026351929, 'epoch': 0.21}
{'loss': 7.6715, 'grad_norm': 16.405385971069336, 'learning_rate': 4.529117029865488e-05, 'ce_loss': 0.17465561628341675, 'kl_loss': 2.483120918273926, 'epoch': 0.21}
{'loss': 6.0959, 'grad_norm': 5.6903181076049805, 'learning_rate': 4.528648773420652e-05, 'ce_loss': 0.08965796232223511, 'kl_loss': 1.399864912033081, 'epoch': 0.21}
{'loss': 5.664, 'grad_norm': 5.3738627433776855, 'learning_rate': 4.5281803085005894e-05, 'ce_loss': 0.02873171679675579, 'kl_loss': 0.9548000693321228, 'epoch': 0.21}
{'loss': 5.4939, 'grad_norm': 4.15741491317749, 'learning_rate': 4.5277116351534446e-05, 'ce_loss': 0.07165784388780594, 'kl_loss': 1.4645910263061523, 'epoch': 0.21}
{'loss': 7.7679, 'grad_norm': 8.342666625976562, 'learning_rate': 4.5272427534273774e-05, 'ce_loss': 0.04602658376097679, 'kl_loss': 1.019569754600525, 'epoch': 0.22}
{'loss': 5.4435, 'grad_norm': 3.8111090660095215, 'learning_rate': 4.526773663370576e-05, 'ce_loss': 0.03577764704823494, 'kl_loss': 1.1258835792541504, 'epoch': 0.22}
{'loss': 7.5128, 'grad_norm': 7.216372489929199, 'learning_rate': 4.5263043650312453e-05, 'ce_loss': 0.07732971757650375, 'kl_loss': 1.8402577638626099, 'epoch': 0.22}
{'loss': 6.3206, 'grad_norm': 6.052300453186035, 'learning_rate': 4.5258348584576134e-05, 'ce_loss': 0.06986372917890549, 'kl_loss': 1.9761162996292114, 'epoch': 0.22}
{'loss': 5.9429, 'grad_norm': 4.73619270324707, 'learning_rate': 4.5253651436979286e-05, 'ce_loss': 0.03826906159520149, 'kl_loss': 1.1364587545394897, 'epoch': 0.22}
{'loss': 5.9372, 'grad_norm': 5.066800117492676, 'learning_rate': 4.524895220800462e-05, 'ce_loss': 0.10543730854988098, 'kl_loss': 2.052880048751831, 'epoch': 0.22}
{'loss': 6.245, 'grad_norm': 5.2316460609436035, 'learning_rate': 4.524425089813507e-05, 'ce_loss': 0.04911520704627037, 'kl_loss': 1.257195234298706, 'epoch': 0.22}
{'loss': 5.8454, 'grad_norm': 5.360301494598389, 'learning_rate': 4.5239547507853736e-05, 'ce_loss': 0.15777404606342316, 'kl_loss': 2.1877379417419434, 'epoch': 0.22}
{'loss': 5.3039, 'grad_norm': 3.9321954250335693, 'learning_rate': 4.5234842037643985e-05, 'ce_loss': 0.0347009114921093, 'kl_loss': 1.3542461395263672, 'epoch': 0.22}
{'loss': 6.5822, 'grad_norm': 6.782691955566406, 'learning_rate': 4.523013448798938e-05, 'ce_loss': 0.04407475143671036, 'kl_loss': 1.1174429655075073, 'epoch': 0.22}
{'loss': 7.0617, 'grad_norm': 5.887293338775635, 'learning_rate': 4.522542485937369e-05, 'ce_loss': 0.04069340229034424, 'kl_loss': 1.5069456100463867, 'epoch': 0.22}
{'loss': 6.126, 'grad_norm': 4.8415374755859375, 'learning_rate': 4.52207131522809e-05, 'ce_loss': 0.05675293132662773, 'kl_loss': 1.3039815425872803, 'epoch': 0.22}
{'loss': 6.0644, 'grad_norm': 4.224112033843994, 'learning_rate': 4.5215999367195206e-05, 'ce_loss': 0.06357230991125107, 'kl_loss': 1.345008373260498, 'epoch': 0.22}
{'loss': 5.5258, 'grad_norm': 4.444666862487793, 'learning_rate': 4.5211283504601046e-05, 'ce_loss': 0.06342180073261261, 'kl_loss': 0.9719220399856567, 'epoch': 0.22}
{'loss': 7.9629, 'grad_norm': 7.324351787567139, 'learning_rate': 4.520656556498302e-05, 'ce_loss': 0.13387171924114227, 'kl_loss': 1.8997983932495117, 'epoch': 0.22}
{'loss': 6.2395, 'grad_norm': 12.030462265014648, 'learning_rate': 4.520184554882598e-05, 'ce_loss': 0.06358649581670761, 'kl_loss': 1.0143815279006958, 'epoch': 0.22}
{'loss': 6.6412, 'grad_norm': 6.3464555740356445, 'learning_rate': 4.519712345661499e-05, 'ce_loss': 0.039106957614421844, 'kl_loss': 1.0027025938034058, 'epoch': 0.22}
{'loss': 5.3502, 'grad_norm': 4.015539646148682, 'learning_rate': 4.519239928883531e-05, 'ce_loss': 0.06109897047281265, 'kl_loss': 0.9304773807525635, 'epoch': 0.22}
{'loss': 6.5191, 'grad_norm': 5.139919281005859, 'learning_rate': 4.518767304597241e-05, 'ce_loss': 0.0493677482008934, 'kl_loss': 0.9412144422531128, 'epoch': 0.22}
{'loss': 5.86, 'grad_norm': 5.780942916870117, 'learning_rate': 4.518294472851201e-05, 'ce_loss': 0.05888812988996506, 'kl_loss': 1.179929256439209, 'epoch': 0.22}
{'loss': 5.9308, 'grad_norm': 5.5419745445251465, 'learning_rate': 4.517821433694001e-05, 'ce_loss': 0.03622885048389435, 'kl_loss': 1.5699607133865356, 'epoch': 0.22}
{'loss': 5.8305, 'grad_norm': 5.125730514526367, 'learning_rate': 4.517348187174253e-05, 'ce_loss': 0.0895950123667717, 'kl_loss': 1.9355077743530273, 'epoch': 0.22}
{'loss': 8.1414, 'grad_norm': 7.6168212890625, 'learning_rate': 4.516874733340589e-05, 'ce_loss': 0.03758132457733154, 'kl_loss': 0.9672470688819885, 'epoch': 0.22}
{'loss': 6.9831, 'grad_norm': 6.859914302825928, 'learning_rate': 4.516401072241666e-05, 'ce_loss': 0.04764159023761749, 'kl_loss': 1.4091864824295044, 'epoch': 0.22}
{'loss': 6.0549, 'grad_norm': 5.053173065185547, 'learning_rate': 4.515927203926158e-05, 'ce_loss': 0.030127692967653275, 'kl_loss': 1.2203693389892578, 'epoch': 0.22}
{'loss': 6.3606, 'grad_norm': 7.21030330657959, 'learning_rate': 4.5154531284427634e-05, 'ce_loss': 0.06998557597398758, 'kl_loss': 1.4277803897857666, 'epoch': 0.22}
{'loss': 5.0158, 'grad_norm': 4.556943416595459, 'learning_rate': 4.514978845840202e-05, 'ce_loss': 0.04015577957034111, 'kl_loss': 1.0240315198898315, 'epoch': 0.22}
{'loss': 7.5892, 'grad_norm': 7.757140159606934, 'learning_rate': 4.514504356167212e-05, 'ce_loss': 0.07477176189422607, 'kl_loss': 1.3869786262512207, 'epoch': 0.22}
{'loss': 6.5421, 'grad_norm': 6.69093656539917, 'learning_rate': 4.5140296594725544e-05, 'ce_loss': 0.23239262402057648, 'kl_loss': 3.6585936546325684, 'epoch': 0.22}
{'loss': 5.8446, 'grad_norm': 5.840252876281738, 'learning_rate': 4.513554755805013e-05, 'ce_loss': 0.05327167734503746, 'kl_loss': 1.1918853521347046, 'epoch': 0.22}
{'loss': 6.7415, 'grad_norm': 6.537820339202881, 'learning_rate': 4.51307964521339e-05, 'ce_loss': 0.12312126904726028, 'kl_loss': 1.3277897834777832, 'epoch': 0.22}
{'loss': 6.8993, 'grad_norm': 11.31529426574707, 'learning_rate': 4.512604327746513e-05, 'ce_loss': 0.10001958161592484, 'kl_loss': 1.9955332279205322, 'epoch': 0.22}
{'loss': 5.5727, 'grad_norm': 4.051065921783447, 'learning_rate': 4.512128803453226e-05, 'ce_loss': 0.04925135523080826, 'kl_loss': 1.3210493326187134, 'epoch': 0.22}
{'loss': 6.7224, 'grad_norm': 6.6612467765808105, 'learning_rate': 4.5116530723823965e-05, 'ce_loss': 0.08679310977458954, 'kl_loss': 1.5235955715179443, 'epoch': 0.22}
{'loss': 5.9882, 'grad_norm': 5.32017183303833, 'learning_rate': 4.511177134582914e-05, 'ce_loss': 0.04993593692779541, 'kl_loss': 1.1171528100967407, 'epoch': 0.22}
{'loss': 6.7813, 'grad_norm': 7.176601409912109, 'learning_rate': 4.5107009901036886e-05, 'ce_loss': 0.03787873685359955, 'kl_loss': 1.159332036972046, 'epoch': 0.22}
{'loss': 6.2702, 'grad_norm': 6.325603008270264, 'learning_rate': 4.510224638993651e-05, 'ce_loss': 0.06350655108690262, 'kl_loss': 1.282920002937317, 'epoch': 0.22}
{'loss': 9.2505, 'grad_norm': 15.404926300048828, 'learning_rate': 4.5097480813017546e-05, 'ce_loss': 0.11739306151866913, 'kl_loss': 1.9497613906860352, 'epoch': 0.22}
{'loss': 5.432, 'grad_norm': 4.262230396270752, 'learning_rate': 4.509271317076972e-05, 'ce_loss': 0.05341722071170807, 'kl_loss': 1.0659624338150024, 'epoch': 0.22}
{'loss': 6.478, 'grad_norm': 7.493191719055176, 'learning_rate': 4.508794346368299e-05, 'ce_loss': 0.1067776158452034, 'kl_loss': 2.3027753829956055, 'epoch': 0.22}
{'loss': 6.1948, 'grad_norm': 5.1690216064453125, 'learning_rate': 4.508317169224752e-05, 'ce_loss': 0.051443181931972504, 'kl_loss': 1.8528037071228027, 'epoch': 0.22}
{'loss': 5.4117, 'grad_norm': 4.887538433074951, 'learning_rate': 4.507839785695367e-05, 'ce_loss': 0.06936776638031006, 'kl_loss': 1.6935551166534424, 'epoch': 0.22}
{'loss': 7.343, 'grad_norm': 8.325541496276855, 'learning_rate': 4.507362195829203e-05, 'ce_loss': 0.06041606143116951, 'kl_loss': 1.3669073581695557, 'epoch': 0.22}
{'loss': 5.5949, 'grad_norm': 3.976890802383423, 'learning_rate': 4.506884399675341e-05, 'ce_loss': 0.06698605418205261, 'kl_loss': 1.9101572036743164, 'epoch': 0.22}
{'loss': 7.7864, 'grad_norm': 6.8599700927734375, 'learning_rate': 4.5064063972828805e-05, 'ce_loss': 0.12843471765518188, 'kl_loss': 2.153265953063965, 'epoch': 0.22}
{'loss': 5.7557, 'grad_norm': 5.352595806121826, 'learning_rate': 4.505928188700945e-05, 'ce_loss': 0.036293160170316696, 'kl_loss': 1.1439948081970215, 'epoch': 0.22}
{'loss': 6.3187, 'grad_norm': 6.15944242477417, 'learning_rate': 4.505449773978677e-05, 'ce_loss': 0.04680277034640312, 'kl_loss': 1.0634950399398804, 'epoch': 0.22}
{'loss': 7.0667, 'grad_norm': 5.333849906921387, 'learning_rate': 4.504971153165241e-05, 'ce_loss': 0.09080648422241211, 'kl_loss': 1.3799864053726196, 'epoch': 0.22}
{'loss': 6.0161, 'grad_norm': 5.726621627807617, 'learning_rate': 4.504492326309824e-05, 'ce_loss': 0.1147409975528717, 'kl_loss': 1.8016945123672485, 'epoch': 0.22}
{'loss': 6.5493, 'grad_norm': 4.648585319519043, 'learning_rate': 4.504013293461632e-05, 'ce_loss': 0.030138270929455757, 'kl_loss': 1.3069188594818115, 'epoch': 0.22}
{'loss': 6.2152, 'grad_norm': 5.061262607574463, 'learning_rate': 4.503534054669892e-05, 'ce_loss': 0.14100982248783112, 'kl_loss': 2.2394516468048096, 'epoch': 0.22}
{'loss': 5.2598, 'grad_norm': 4.052452564239502, 'learning_rate': 4.503054609983854e-05, 'ce_loss': 0.06245729699730873, 'kl_loss': 1.1479883193969727, 'epoch': 0.22}
{'loss': 5.598, 'grad_norm': 5.553918838500977, 'learning_rate': 4.50257495945279e-05, 'ce_loss': 0.061488401144742966, 'kl_loss': 1.600935697555542, 'epoch': 0.22}
{'loss': 7.1636, 'grad_norm': 6.845915794372559, 'learning_rate': 4.5020951031259894e-05, 'ce_loss': 0.06106393411755562, 'kl_loss': 1.610787272453308, 'epoch': 0.22}
{'loss': 6.0214, 'grad_norm': 6.731112480163574, 'learning_rate': 4.501615041052766e-05, 'ce_loss': 0.043517567217350006, 'kl_loss': 1.0312012434005737, 'epoch': 0.22}
{'loss': 4.9191, 'grad_norm': 4.118188381195068, 'learning_rate': 4.501134773282453e-05, 'ce_loss': 0.05782197415828705, 'kl_loss': 1.0548490285873413, 'epoch': 0.22}
{'loss': 6.8439, 'grad_norm': 7.003709316253662, 'learning_rate': 4.5006542998644064e-05, 'ce_loss': 0.049592502415180206, 'kl_loss': 1.3696320056915283, 'epoch': 0.22}
{'loss': 5.6771, 'grad_norm': 4.160916328430176, 'learning_rate': 4.500173620848001e-05, 'ce_loss': 0.0744943842291832, 'kl_loss': 1.588415265083313, 'epoch': 0.22}
{'loss': 5.5086, 'grad_norm': 4.51843786239624, 'learning_rate': 4.499692736282635e-05, 'ce_loss': 0.05733928084373474, 'kl_loss': 1.7187403440475464, 'epoch': 0.22}
{'loss': 7.7172, 'grad_norm': 10.711243629455566, 'learning_rate': 4.499211646217727e-05, 'ce_loss': 0.08328615874052048, 'kl_loss': 1.696418285369873, 'epoch': 0.22}
{'loss': 6.034, 'grad_norm': 5.462574481964111, 'learning_rate': 4.498730350702715e-05, 'ce_loss': 0.07941646873950958, 'kl_loss': 2.0585756301879883, 'epoch': 0.22}
{'loss': 6.5632, 'grad_norm': 8.289867401123047, 'learning_rate': 4.498248849787061e-05, 'ce_loss': 0.08578144013881683, 'kl_loss': 1.712127447128296, 'epoch': 0.22}
{'loss': 6.1414, 'grad_norm': 8.342243194580078, 'learning_rate': 4.497767143520247e-05, 'ce_loss': 0.039549320936203, 'kl_loss': 0.9298466444015503, 'epoch': 0.22}
{'loss': 5.0863, 'grad_norm': 4.678196430206299, 'learning_rate': 4.497285231951774e-05, 'ce_loss': 0.03061651811003685, 'kl_loss': 1.2369624376296997, 'epoch': 0.22}
{'loss': 6.101, 'grad_norm': 5.373358726501465, 'learning_rate': 4.4968031151311674e-05, 'ce_loss': 0.06100497767329216, 'kl_loss': 1.587548017501831, 'epoch': 0.22}
{'loss': 6.0275, 'grad_norm': 4.568723201751709, 'learning_rate': 4.496320793107972e-05, 'ce_loss': 0.04202643036842346, 'kl_loss': 1.1356432437896729, 'epoch': 0.22}
{'loss': 6.341, 'grad_norm': 5.426304340362549, 'learning_rate': 4.495838265931754e-05, 'ce_loss': 0.08950919657945633, 'kl_loss': 1.2539547681808472, 'epoch': 0.22}
{'loss': 5.3701, 'grad_norm': 943.8439331054688, 'learning_rate': 4.4953555336521006e-05, 'ce_loss': 0.05012314021587372, 'kl_loss': 1.587825894355774, 'epoch': 0.22}
{'loss': 5.5998, 'grad_norm': 6.126379489898682, 'learning_rate': 4.494872596318618e-05, 'ce_loss': 0.03675190359354019, 'kl_loss': 1.1441954374313354, 'epoch': 0.22}
{'loss': 7.9886, 'grad_norm': 8.614642143249512, 'learning_rate': 4.4943894539809386e-05, 'ce_loss': 0.1252976655960083, 'kl_loss': 1.7200143337249756, 'epoch': 0.22}
{'loss': 5.6242, 'grad_norm': 5.239594459533691, 'learning_rate': 4.493906106688712e-05, 'ce_loss': 0.05424065887928009, 'kl_loss': 1.2056976556777954, 'epoch': 0.22}
{'loss': 6.107, 'grad_norm': 6.376122951507568, 'learning_rate': 4.4934225544916084e-05, 'ce_loss': 0.1131468117237091, 'kl_loss': 2.118844747543335, 'epoch': 0.22}
{'loss': 5.6744, 'grad_norm': 3.726034164428711, 'learning_rate': 4.49293879743932e-05, 'ce_loss': 0.03936871141195297, 'kl_loss': 1.647692322731018, 'epoch': 0.22}
{'loss': 7.3077, 'grad_norm': 7.3602070808410645, 'learning_rate': 4.4924548355815635e-05, 'ce_loss': 0.03265542536973953, 'kl_loss': 1.1731306314468384, 'epoch': 0.22}
{'loss': 5.707, 'grad_norm': 5.844661712646484, 'learning_rate': 4.491970668968069e-05, 'ce_loss': 0.05950983613729477, 'kl_loss': 1.207956075668335, 'epoch': 0.22}
{'loss': 5.4682, 'grad_norm': 4.093170166015625, 'learning_rate': 4.491486297648597e-05, 'ce_loss': 0.039742499589920044, 'kl_loss': 1.2438054084777832, 'epoch': 0.22}
{'loss': 6.1709, 'grad_norm': 8.946784019470215, 'learning_rate': 4.4910017216729204e-05, 'ce_loss': 0.04726964235305786, 'kl_loss': 1.2233037948608398, 'epoch': 0.22}
{'loss': 5.3093, 'grad_norm': 4.389652729034424, 'learning_rate': 4.490516941090839e-05, 'ce_loss': 0.056334417313337326, 'kl_loss': 1.3094022274017334, 'epoch': 0.22}
{'loss': 5.9876, 'grad_norm': 5.71884822845459, 'learning_rate': 4.4900319559521694e-05, 'ce_loss': 0.07372654974460602, 'kl_loss': 1.6196260452270508, 'epoch': 0.22}
{'loss': 8.3126, 'grad_norm': 12.048665046691895, 'learning_rate': 4.489546766306755e-05, 'ce_loss': 0.05827375128865242, 'kl_loss': 1.5823266506195068, 'epoch': 0.22}
{'loss': 5.6805, 'grad_norm': 5.421239376068115, 'learning_rate': 4.489061372204453e-05, 'ce_loss': 0.040337592363357544, 'kl_loss': 1.1181167364120483, 'epoch': 0.22}
{'loss': 6.4189, 'grad_norm': 6.028202056884766, 'learning_rate': 4.488575773695147e-05, 'ce_loss': 0.09871956706047058, 'kl_loss': 1.4110115766525269, 'epoch': 0.22}
{'loss': 5.7234, 'grad_norm': 6.283404350280762, 'learning_rate': 4.488089970828739e-05, 'ce_loss': 0.030835183337330818, 'kl_loss': 0.9540400505065918, 'epoch': 0.22}
{'loss': 5.8716, 'grad_norm': 4.8339924812316895, 'learning_rate': 4.487603963655153e-05, 'ce_loss': 0.04081897810101509, 'kl_loss': 1.0312052965164185, 'epoch': 0.22}
{'loss': 7.0889, 'grad_norm': 8.365888595581055, 'learning_rate': 4.487117752224335e-05, 'ce_loss': 0.051226906478405, 'kl_loss': 1.1090505123138428, 'epoch': 0.22}
{'loss': 5.9412, 'grad_norm': 4.485246658325195, 'learning_rate': 4.486631336586248e-05, 'ce_loss': 0.05657343566417694, 'kl_loss': 1.2325115203857422, 'epoch': 0.22}
{'loss': 5.2366, 'grad_norm': 3.8213701248168945, 'learning_rate': 4.4861447167908824e-05, 'ce_loss': 0.06995044648647308, 'kl_loss': 1.7654067277908325, 'epoch': 0.22}
{'loss': 6.2514, 'grad_norm': 5.701505184173584, 'learning_rate': 4.485657892888243e-05, 'ce_loss': 0.05833674967288971, 'kl_loss': 1.9285268783569336, 'epoch': 0.22}
{'loss': 6.264, 'grad_norm': 5.4802751541137695, 'learning_rate': 4.48517086492836e-05, 'ce_loss': 0.061052724719047546, 'kl_loss': 0.9486995339393616, 'epoch': 0.22}
{'loss': 6.616, 'grad_norm': 5.217902183532715, 'learning_rate': 4.4846836329612826e-05, 'ce_loss': 0.03183306008577347, 'kl_loss': 1.1444661617279053, 'epoch': 0.22}
{'loss': 6.4422, 'grad_norm': 10.604373931884766, 'learning_rate': 4.484196197037082e-05, 'ce_loss': 0.12361958622932434, 'kl_loss': 1.3661891222000122, 'epoch': 0.22}
{'loss': 6.4952, 'grad_norm': 6.468804836273193, 'learning_rate': 4.4837085572058484e-05, 'ce_loss': 0.06762578338384628, 'kl_loss': 1.849170446395874, 'epoch': 0.22}
{'loss': 6.2377, 'grad_norm': 6.577130317687988, 'learning_rate': 4.4832207135176965e-05, 'ce_loss': 0.09043071419000626, 'kl_loss': 1.2130823135375977, 'epoch': 0.22}
{'loss': 7.0729, 'grad_norm': 7.258423805236816, 'learning_rate': 4.482732666022758e-05, 'ce_loss': 0.06502912193536758, 'kl_loss': 1.3557124137878418, 'epoch': 0.22}
{'loss': 7.3342, 'grad_norm': 6.202913284301758, 'learning_rate': 4.482244414771189e-05, 'ce_loss': 0.12282128632068634, 'kl_loss': 2.5436015129089355, 'epoch': 0.22}
{'loss': 6.3191, 'grad_norm': 6.028809547424316, 'learning_rate': 4.481755959813163e-05, 'ce_loss': 0.030454516410827637, 'kl_loss': 0.886932373046875, 'epoch': 0.22}
{'loss': 6.0559, 'grad_norm': 6.983752250671387, 'learning_rate': 4.4812673011988774e-05, 'ce_loss': 0.04383416101336479, 'kl_loss': 1.5336045026779175, 'epoch': 0.22}
{'loss': 7.0012, 'grad_norm': 5.153209686279297, 'learning_rate': 4.48077843897855e-05, 'ce_loss': 0.03354065492749214, 'kl_loss': 1.4108067750930786, 'epoch': 0.22}
{'loss': 4.4496, 'grad_norm': 4.264907360076904, 'learning_rate': 4.480289373202418e-05, 'ce_loss': 0.04142481088638306, 'kl_loss': 1.0671333074569702, 'epoch': 0.22}
{'loss': 5.299, 'grad_norm': 4.905716419219971, 'learning_rate': 4.479800103920742e-05, 'ce_loss': 0.16481153666973114, 'kl_loss': 1.1720198392868042, 'epoch': 0.23}
{'loss': 5.6483, 'grad_norm': 5.940094470977783, 'learning_rate': 4.4793106311838e-05, 'ce_loss': 0.11094634979963303, 'kl_loss': 1.7818806171417236, 'epoch': 0.23}
{'loss': 6.0132, 'grad_norm': 4.456655502319336, 'learning_rate': 4.478820955041893e-05, 'ce_loss': 0.05332273617386818, 'kl_loss': 0.9394724369049072, 'epoch': 0.23}
{'loss': 5.9335, 'grad_norm': 5.205181121826172, 'learning_rate': 4.4783310755453455e-05, 'ce_loss': 0.05888228863477707, 'kl_loss': 1.3209354877471924, 'epoch': 0.23}
{'loss': 8.5158, 'grad_norm': 9.72120475769043, 'learning_rate': 4.477840992744498e-05, 'ce_loss': 0.17315660417079926, 'kl_loss': 1.8512215614318848, 'epoch': 0.23}
{'loss': 6.416, 'grad_norm': 5.878267765045166, 'learning_rate': 4.4773507066897144e-05, 'ce_loss': 0.10375349223613739, 'kl_loss': 1.6410635709762573, 'epoch': 0.23}
{'loss': 5.51, 'grad_norm': 5.486199378967285, 'learning_rate': 4.47686021743138e-05, 'ce_loss': 0.15045423805713654, 'kl_loss': 1.9932584762573242, 'epoch': 0.23}
{'loss': 5.3118, 'grad_norm': 4.5956501960754395, 'learning_rate': 4.4763695250199e-05, 'ce_loss': 0.05657055974006653, 'kl_loss': 1.516297698020935, 'epoch': 0.23}
{'loss': 5.5027, 'grad_norm': 4.94966983795166, 'learning_rate': 4.4758786295056986e-05, 'ce_loss': 0.06028023734688759, 'kl_loss': 1.6021896600723267, 'epoch': 0.23}
{'loss': 5.9135, 'grad_norm': 5.381948947906494, 'learning_rate': 4.4753875309392266e-05, 'ce_loss': 0.06750765442848206, 'kl_loss': 1.4949809312820435, 'epoch': 0.23}
{'loss': 5.4433, 'grad_norm': 6.019930362701416, 'learning_rate': 4.474896229370949e-05, 'ce_loss': 0.04408290982246399, 'kl_loss': 1.3390345573425293, 'epoch': 0.23}
{'loss': 5.5836, 'grad_norm': 5.106235980987549, 'learning_rate': 4.474404724851356e-05, 'ce_loss': 0.048877716064453125, 'kl_loss': 1.320228934288025, 'epoch': 0.23}
{'loss': 7.2031, 'grad_norm': 11.940582275390625, 'learning_rate': 4.473913017430957e-05, 'ce_loss': 0.03933660686016083, 'kl_loss': 1.426481008529663, 'epoch': 0.23}
{'loss': 6.0788, 'grad_norm': 5.124934196472168, 'learning_rate': 4.4734211071602825e-05, 'ce_loss': 0.06168021261692047, 'kl_loss': 1.1968507766723633, 'epoch': 0.23}
{'loss': 5.5369, 'grad_norm': 5.372948169708252, 'learning_rate': 4.472928994089886e-05, 'ce_loss': 0.06567838788032532, 'kl_loss': 1.1811778545379639, 'epoch': 0.23}
{'loss': 6.4307, 'grad_norm': 5.754459857940674, 'learning_rate': 4.472436678270336e-05, 'ce_loss': 0.055589642375707626, 'kl_loss': 1.284590244293213, 'epoch': 0.23}
{'loss': 5.4758, 'grad_norm': 5.283471584320068, 'learning_rate': 4.4719441597522286e-05, 'ce_loss': 0.055311501026153564, 'kl_loss': 1.230980396270752, 'epoch': 0.23}
{'loss': 7.2469, 'grad_norm': 6.607858180999756, 'learning_rate': 4.471451438586175e-05, 'ce_loss': 0.050482891499996185, 'kl_loss': 1.1313096284866333, 'epoch': 0.23}
{'loss': 6.0779, 'grad_norm': 6.7691144943237305, 'learning_rate': 4.4709585148228125e-05, 'ce_loss': 0.07033286988735199, 'kl_loss': 1.1377298831939697, 'epoch': 0.23}
{'loss': 5.1727, 'grad_norm': 3.700528621673584, 'learning_rate': 4.4704653885127967e-05, 'ce_loss': 0.03646014258265495, 'kl_loss': 1.0137457847595215, 'epoch': 0.23}
{'loss': 5.7786, 'grad_norm': 4.2217278480529785, 'learning_rate': 4.469972059706803e-05, 'ce_loss': 0.04959076642990112, 'kl_loss': 1.2398524284362793, 'epoch': 0.23}
{'loss': 5.1218, 'grad_norm': 3.8066766262054443, 'learning_rate': 4.469478528455529e-05, 'ce_loss': 0.07431120425462723, 'kl_loss': 1.5495328903198242, 'epoch': 0.23}
{'loss': 4.7293, 'grad_norm': 4.779657363891602, 'learning_rate': 4.468984794809691e-05, 'ce_loss': 0.05528990179300308, 'kl_loss': 1.301611304283142, 'epoch': 0.23}
{'loss': 6.1204, 'grad_norm': 6.859530448913574, 'learning_rate': 4.4684908588200304e-05, 'ce_loss': 0.05090793967247009, 'kl_loss': 1.321650505065918, 'epoch': 0.23}
{'loss': 6.6353, 'grad_norm': 6.240915775299072, 'learning_rate': 4.4679967205373054e-05, 'ce_loss': 0.16622115671634674, 'kl_loss': 1.8399109840393066, 'epoch': 0.23}
{'loss': 5.9086, 'grad_norm': 6.071205139160156, 'learning_rate': 4.467502380012296e-05, 'ce_loss': 0.08991355448961258, 'kl_loss': 1.8904300928115845, 'epoch': 0.23}
{'loss': 5.7007, 'grad_norm': 3.9698543548583984, 'learning_rate': 4.4670078372958044e-05, 'ce_loss': 0.08813253045082092, 'kl_loss': 1.632069706916809, 'epoch': 0.23}
{'loss': 8.025, 'grad_norm': 21.065553665161133, 'learning_rate': 4.466513092438653e-05, 'ce_loss': 0.053181931376457214, 'kl_loss': 3.213919162750244, 'epoch': 0.23}
{'loss': 6.0851, 'grad_norm': 5.490196228027344, 'learning_rate': 4.4660181454916837e-05, 'ce_loss': 0.02940233051776886, 'kl_loss': 1.1439785957336426, 'epoch': 0.23}
{'loss': 5.4516, 'grad_norm': 4.580309867858887, 'learning_rate': 4.46552299650576e-05, 'ce_loss': 0.10062600672245026, 'kl_loss': 1.400992512702942, 'epoch': 0.23}
{'loss': 4.9474, 'grad_norm': 3.7306814193725586, 'learning_rate': 4.465027645531765e-05, 'ce_loss': 0.060910556465387344, 'kl_loss': 1.1923308372497559, 'epoch': 0.23}
{'loss': 5.1186, 'grad_norm': 3.224133253097534, 'learning_rate': 4.4645320926206064e-05, 'ce_loss': 0.10171939432621002, 'kl_loss': 1.5321482419967651, 'epoch': 0.23}
{'loss': 6.4738, 'grad_norm': 5.68711519241333, 'learning_rate': 4.464036337823207e-05, 'ce_loss': 0.04278934374451637, 'kl_loss': 1.0312044620513916, 'epoch': 0.23}
