/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 105.2947, 'grad_norm': 0.17578125, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.0365, 'grad_norm': 0.416015625, 'learning_rate': 0.0003571097824130873, 'epoch': 0.63}
{'loss': 0.0357, 'grad_norm': 0.310546875, 'learning_rate': 0.00035491922705492, 'epoch': 0.63}
{'loss': 0.0375, 'grad_norm': 0.4296875, 'learning_rate': 0.00035273170820701913, 'epoch': 0.64}
{'loss': 0.036, 'grad_norm': 0.0927734375, 'learning_rate': 0.00035054727165369736, 'epoch': 0.64}
{'loss': 0.0362, 'grad_norm': 0.30859375, 'learning_rate': 0.00034836596311475505, 'epoch': 0.64}
{'loss': 0.0363, 'grad_norm': 0.09228515625, 'learning_rate': 0.00034618782824452453, 'epoch': 0.64}
{'loss': 0.0363, 'grad_norm': 0.1728515625, 'learning_rate': 0.00034401291263091337, 'epoch': 0.64}
{'loss': 0.036, 'grad_norm': 0.1748046875, 'learning_rate': 0.000341841261794451, 'epoch': 0.64}
{'loss': 0.0361, 'grad_norm': 0.376953125, 'learning_rate': 0.0003396729211873358, 'epoch': 0.64}
{'loss': 0.0397, 'grad_norm': 0.140625, 'learning_rate': 0.0003375079361924834, 'epoch': 0.64}
{'loss': 0.0372, 'grad_norm': 0.259765625, 'learning_rate': 0.00033534635212257804, 'epoch': 0.65}
{'loss': 0.0372, 'grad_norm': 0.265625, 'learning_rate': 0.00033318821421912193, 'epoch': 0.65}
{'loss': 0.037, 'grad_norm': 0.1669921875, 'learning_rate': 0.00033103356765149086, 'epoch': 0.65}
{'loss': 0.0373, 'grad_norm': 0.244140625, 'learning_rate': 0.00032888245751598724, 'epoch': 0.65}
{'loss': 0.0365, 'grad_norm': 0.314453125, 'learning_rate': 0.00032673492883489693, 'epoch': 0.65}
{'loss': 0.0378, 'grad_norm': 0.1787109375, 'learning_rate': 0.0003245910265555464, 'epoch': 0.65}
{'loss': 0.0354, 'grad_norm': 0.16015625, 'learning_rate': 0.00032245079554936245, 'epoch': 0.65}
{'loss': 0.0367, 'grad_norm': 0.0986328125, 'learning_rate': 0.000320314280610933, 'epoch': 0.66}
{'loss': 0.0795, 'grad_norm': 8.125, 'learning_rate': 0.00031818152645706946, 'epoch': 0.66}
{'loss': 0.0382, 'grad_norm': 0.400390625, 'learning_rate': 0.00031605257772587033, 'epoch': 0.66}
{'loss': 0.0383, 'grad_norm': 0.4453125, 'learning_rate': 0.0003139274789757878, 'epoch': 0.66}
{'loss': 0.0359, 'grad_norm': 0.27734375, 'learning_rate': 0.00031180627468469494, 'epoch': 0.66}
{'loss': 0.0367, 'grad_norm': 0.3359375, 'learning_rate': 0.00030968900924895434, 'epoch': 0.66}
{'loss': 0.0369, 'grad_norm': 0.1474609375, 'learning_rate': 0.00030757572698248905, 'epoch': 0.66}
{'loss': 0.0377, 'grad_norm': 0.1513671875, 'learning_rate': 0.00030546647211585553, 'epoch': 0.66}
{'loss': 0.0368, 'grad_norm': 0.32421875, 'learning_rate': 0.00030336128879531745, 'epoch': 0.67}
{'loss': 0.0357, 'grad_norm': 0.1513671875, 'learning_rate': 0.00030126022108192206, 'epoch': 0.67}
{'loss': 0.0363, 'grad_norm': 0.30859375, 'learning_rate': 0.0002991633129505772, 'epoch': 0.67}
{'loss': 0.0367, 'grad_norm': 0.279296875, 'learning_rate': 0.00029707060828913225, 'epoch': 0.67}
{'loss': 0.0374, 'grad_norm': 0.474609375, 'learning_rate': 0.0002949821508974584, 'epoch': 0.67}
{'loss': 0.0406, 'grad_norm': 0.4609375, 'learning_rate': 0.00029289798448653274, 'epoch': 0.67}
{'loss': 0.0363, 'grad_norm': 0.25390625, 'learning_rate': 0.0002908181526775227, 'epoch': 0.67}
{'loss': 0.0373, 'grad_norm': 0.12060546875, 'learning_rate': 0.0002887426990008735, 'epoch': 0.68}
{'loss': 0.1731, 'grad_norm': 0.302734375, 'learning_rate': 0.00028667166689539693, 'epoch': 0.68}
{'loss': 0.036, 'grad_norm': 0.13671875, 'learning_rate': 0.0002846050997073625, 'epoch': 0.68}
{'loss': 0.0352, 'grad_norm': 0.1142578125, 'learning_rate': 0.00028254304068958924, 'epoch': 0.68}
{'loss': 0.0368, 'grad_norm': 0.10888671875, 'learning_rate': 0.000280485533000542, 'epoch': 0.68}
{'loss': 0.0363, 'grad_norm': 0.29296875, 'learning_rate': 0.0002784326197034266, 'epoch': 0.68}
{'loss': 0.0372, 'grad_norm': 0.33984375, 'learning_rate': 0.0002763843437652895, 'epoch': 0.68}
{'loss': 0.0356, 'grad_norm': 0.208984375, 'learning_rate': 0.00027434074805611844, 'epoch': 0.68}
{'loss': 0.0365, 'grad_norm': 0.072265625, 'learning_rate': 0.00027230187534794405, 'epoch': 0.69}
{'loss': 0.0358, 'grad_norm': 0.1640625, 'learning_rate': 0.00027026776831394657, 'epoch': 0.69}
{'loss': 0.0357, 'grad_norm': 0.052001953125, 'learning_rate': 0.00026823846952756127, 'epoch': 0.69}
{'loss': 0.0356, 'grad_norm': 0.059326171875, 'learning_rate': 0.0002662140214615877, 'epoch': 0.69}
{'loss': 0.0352, 'grad_norm': 0.07763671875, 'learning_rate': 0.0002641944664873007, 'epoch': 0.69}
{'loss': 0.0359, 'grad_norm': 0.09716796875, 'learning_rate': 0.0002621798468735641, 'epoch': 0.69}
{'loss': 0.0349, 'grad_norm': 0.150390625, 'learning_rate': 0.0002601702047859455, 'epoch': 0.69}
{'loss': 0.0352, 'grad_norm': 0.1533203125, 'learning_rate': 0.00025816558228583417, 'epoch': 0.69}
{'loss': 0.0358, 'grad_norm': 0.376953125, 'learning_rate': 0.0002561660213295598, 'epoch': 0.7}
{'loss': 0.036, 'grad_norm': 0.3359375, 'learning_rate': 0.0002541715637675156, 'epoch': 0.7}
{'loss': 0.036, 'grad_norm': 0.484375, 'learning_rate': 0.0002521822513432821, 'epoch': 0.7}
{'loss': 0.036, 'grad_norm': 0.1171875, 'learning_rate': 0.0002501981256927519, 'epoch': 0.7}
{'loss': 0.036, 'grad_norm': 0.091796875, 'learning_rate': 0.00024821922834326085, 'epoch': 0.7}
{'loss': 0.0377, 'grad_norm': 0.16015625, 'learning_rate': 0.00024624560071271684, 'epoch': 0.7}
{'loss': 0.0352, 'grad_norm': 0.083984375, 'learning_rate': 0.00024427728410873414, 'epoch': 0.7}
{'loss': 0.0346, 'grad_norm': 0.140625, 'learning_rate': 0.00024231431972776757, 'epoch': 0.71}
{'loss': 0.0418, 'grad_norm': 0.421875, 'learning_rate': 0.00024035674865425177, 'epoch': 0.71}
{'loss': 0.0355, 'grad_norm': 0.1884765625, 'learning_rate': 0.0002384046118597405, 'epoch': 0.71}
{'loss': 0.0378, 'grad_norm': 0.349609375, 'learning_rate': 0.0002364579502020488, 'epoch': 0.71}
{'loss': 0.0349, 'grad_norm': 0.1572265625, 'learning_rate': 0.0002345168044243983, 'epoch': 0.71}
{'loss': 0.0355, 'grad_norm': 0.0810546875, 'learning_rate': 0.00023258121515456475, 'epoch': 0.71}
{'loss': 0.0348, 'grad_norm': 0.1259765625, 'learning_rate': 0.00023065122290402736, 'epoch': 0.71}
{'loss': 0.0352, 'grad_norm': 0.1015625, 'learning_rate': 0.00022872686806712033, 'epoch': 0.71}
{'loss': 0.0345, 'grad_norm': 0.06396484375, 'learning_rate': 0.00022680819092018851, 'epoch': 0.72}
{'loss': 0.0346, 'grad_norm': 0.078125, 'learning_rate': 0.00022489523162074393, 'epoch': 0.72}
{'loss': 0.0509, 'grad_norm': 0.244140625, 'learning_rate': 0.00022298803020662488, 'epoch': 0.72}
{'loss': 0.0357, 'grad_norm': 0.408203125, 'learning_rate': 0.00022108662659515833, 'epoch': 0.72}
{'loss': 0.0361, 'grad_norm': 0.228515625, 'learning_rate': 0.00021919106058232473, 'epoch': 0.72}
{'loss': 0.0351, 'grad_norm': 0.0732421875, 'learning_rate': 0.00021730137184192494, 'epoch': 0.72}
{'loss': 0.035, 'grad_norm': 0.057861328125, 'learning_rate': 0.00021541759992474907, 'epoch': 0.72}
{'loss': 0.0353, 'grad_norm': 0.1943359375, 'learning_rate': 0.00021353978425775005, 'epoch': 0.72}
{'loss': 0.0361, 'grad_norm': 0.0634765625, 'learning_rate': 0.0002116679641432176, 'epoch': 0.73}
{'loss': 0.0359, 'grad_norm': 0.056884765625, 'learning_rate': 0.0002098021787579552, 'epoch': 0.73}
{'loss': 0.0355, 'grad_norm': 0.04296875, 'learning_rate': 0.00020794246715246162, 'epoch': 0.73}
{'loss': 0.0351, 'grad_norm': 0.11767578125, 'learning_rate': 0.00020608886825011186, 'epoch': 0.73}
{'loss': 0.036, 'grad_norm': 0.189453125, 'learning_rate': 0.00020424142084634394, 'epoch': 0.73}
{'loss': 0.0416, 'grad_norm': 0.1962890625, 'learning_rate': 0.0002024001636078458, 'epoch': 0.73}
{'loss': 0.0356, 'grad_norm': 0.0927734375, 'learning_rate': 0.00020056513507174685, 'epoch': 0.73}
{'loss': 0.0355, 'grad_norm': 0.134765625, 'learning_rate': 0.000198736373644811, 'epoch': 0.74}
{'loss': 0.0364, 'grad_norm': 0.35546875, 'learning_rate': 0.00019691391760263299, 'epoch': 0.74}
{'loss': 0.0356, 'grad_norm': 0.0703125, 'learning_rate': 0.00019509780508883672, 'epoch': 0.74}
{'loss': 0.0357, 'grad_norm': 0.26171875, 'learning_rate': 0.000193288074114278, 'epoch': 0.74}
{'loss': 0.0361, 'grad_norm': 0.146484375, 'learning_rate': 0.00019148476255624765, 'epoch': 0.74}
{'loss': 0.0356, 'grad_norm': 0.5078125, 'learning_rate': 0.00018968790815768023, 'epoch': 0.74}
{'loss': 0.0356, 'grad_norm': 0.1865234375, 'learning_rate': 0.00018789754852636243, 'epoch': 0.74}
{'loss': 0.0355, 'grad_norm': 0.140625, 'learning_rate': 0.0001861137211341476, 'epoch': 0.74}
{'loss': 0.0362, 'grad_norm': 0.10791015625, 'learning_rate': 0.00018433646331617043, 'epoch': 0.75}
{'loss': 0.039, 'grad_norm': 0.053466796875, 'learning_rate': 0.0001825658122700654, 'epoch': 0.75}
{'loss': 0.0356, 'grad_norm': 0.0634765625, 'learning_rate': 0.00018080180505518923, 'epoch': 0.75}
{'loss': 0.036, 'grad_norm': 0.103515625, 'learning_rate': 0.0001790444785918444, 'epoch': 0.75}
{'loss': 0.0362, 'grad_norm': 0.2060546875, 'learning_rate': 0.00017729386966050664, 'epoch': 0.75}
{'loss': 0.0347, 'grad_norm': 0.13671875, 'learning_rate': 0.00017555001490105488, 'epoch': 0.75}
{'loss': 0.0348, 'grad_norm': 0.0732421875, 'learning_rate': 0.00017381295081200505, 'epoch': 0.75}
{'loss': 0.0386, 'grad_norm': 0.09375, 'learning_rate': 0.00017208271374974577, 'epoch': 0.76}
{'loss': 0.0365, 'grad_norm': 0.2470703125, 'learning_rate': 0.00017035933992777703, 'epoch': 0.76}
{'loss': 0.0367, 'grad_norm': 0.1494140625, 'learning_rate': 0.00016864286541595286, 'epoch': 0.76}
{'loss': 0.0362, 'grad_norm': 0.384765625, 'learning_rate': 0.0001669333261397265, 'epoch': 0.76}
{'loss': 0.0356, 'grad_norm': 0.146484375, 'learning_rate': 0.00016523075787939763, 'epoch': 0.76}
{'loss': 0.0359, 'grad_norm': 0.05615234375, 'learning_rate': 0.00016353519626936396, 'epoch': 0.76}
{'loss': 0.0356, 'grad_norm': 0.06298828125, 'learning_rate': 0.00016184667679737609, 'epoch': 0.76}
{'loss': 0.0366, 'grad_norm': 0.11767578125, 'learning_rate': 0.0001601652348037938, 'epoch': 0.76}
{'loss': 0.0359, 'grad_norm': 0.296875, 'learning_rate': 0.00015849090548084643, 'epoch': 0.77}
{'loss': 0.2423, 'grad_norm': 44.75, 'learning_rate': 0.00015682372387189707, 'epoch': 0.77}
{'loss': 0.0358, 'grad_norm': 0.06640625, 'learning_rate': 0.00015516372487070867, 'epoch': 0.77}
{'loss': 0.0391, 'grad_norm': 0.049560546875, 'learning_rate': 0.0001535109432207133, 'epoch': 0.77}
{'loss': 0.0357, 'grad_norm': 0.1875, 'learning_rate': 0.00015186541351428545, 'epoch': 0.77}
{'loss': 0.0356, 'grad_norm': 0.05615234375, 'learning_rate': 0.00015022717019201826, 'epoch': 0.77}
{'loss': 0.0367, 'grad_norm': 0.08935546875, 'learning_rate': 0.0001485962475420023, 'epoch': 0.77}
{'loss': 0.0352, 'grad_norm': 0.04296875, 'learning_rate': 0.00014697267969910761, 'epoch': 0.77}
{'loss': 0.0375, 'grad_norm': 0.19921875, 'learning_rate': 0.00014535650064427004, 'epoch': 0.78}
{'loss': 0.0351, 'grad_norm': 0.04296875, 'learning_rate': 0.0001437477442037796, 'epoch': 0.78}
{'loss': 0.0359, 'grad_norm': 0.049560546875, 'learning_rate': 0.00014214644404857268, 'epoch': 0.78}
{'loss': 0.0358, 'grad_norm': 0.1083984375, 'learning_rate': 0.00014055263369352672, 'epoch': 0.78}
{'loss': 0.0354, 'grad_norm': 0.0966796875, 'learning_rate': 0.00013896634649675937, 'epoch': 0.78}
{'loss': 0.0349, 'grad_norm': 0.08203125, 'learning_rate': 0.00013738761565893038, 'epoch': 0.78}
{'loss': 0.0361, 'grad_norm': 0.09765625, 'learning_rate': 0.00013581647422254646, 'epoch': 0.78}
{'loss': 0.0356, 'grad_norm': 0.0927734375, 'learning_rate': 0.0001342529550712694, 'epoch': 0.79}
{'loss': 0.0361, 'grad_norm': 0.080078125, 'learning_rate': 0.00013269709092922843, 'epoch': 0.79}
{'loss': 0.0354, 'grad_norm': 0.080078125, 'learning_rate': 0.0001311489143603352, 'epoch': 0.79}
{'loss': 0.0405, 'grad_norm': 0.0634765625, 'learning_rate': 0.00012960845776760154, 'epoch': 0.79}
{'loss': 0.0355, 'grad_norm': 0.1533203125, 'learning_rate': 0.00012807575339246236, 'epoch': 0.79}
{'loss': 0.0362, 'grad_norm': 0.04833984375, 'learning_rate': 0.00012655083331409973, 'epoch': 0.79}
{'loss': 0.0352, 'grad_norm': 0.07958984375, 'learning_rate': 0.00012503372944877255, 'epoch': 0.79}
{'loss': 0.0354, 'grad_norm': 0.07373046875, 'learning_rate': 0.00012352447354914753, 'epoch': 0.79}
{'loss': 0.0382, 'grad_norm': 0.057373046875, 'learning_rate': 0.00012202309720363547, 'epoch': 0.8}
{'loss': 0.0357, 'grad_norm': 0.10791015625, 'learning_rate': 0.00012052963183572968, 'epoch': 0.8}
{'loss': 0.0409, 'grad_norm': 0.703125, 'learning_rate': 0.00011904410870334803, 'epoch': 0.8}
{'loss': 0.0365, 'grad_norm': 0.28515625, 'learning_rate': 0.00011756655889817952, 'epoch': 0.8}
{'loss': 0.0367, 'grad_norm': 0.53125, 'learning_rate': 0.00011609701334503292, 'epoch': 0.8}
{'loss': 0.0364, 'grad_norm': 0.05078125, 'learning_rate': 0.00011463550280118956, 'epoch': 0.8}
{'loss': 0.0356, 'grad_norm': 0.07275390625, 'learning_rate': 0.00011318205785575964, 'epoch': 0.8}
{'loss': 0.0352, 'grad_norm': 0.06494140625, 'learning_rate': 0.00011173670892904225, 'epoch': 0.8}
{'loss': 0.0352, 'grad_norm': 0.12158203125, 'learning_rate': 0.00011029948627188868, 'epoch': 0.81}
{'loss': 0.0359, 'grad_norm': 0.1220703125, 'learning_rate': 0.00010887041996506857, 'epoch': 0.81}
{'loss': 0.0358, 'grad_norm': 0.1533203125, 'learning_rate': 0.00010744953991864126, 'epoch': 0.81}
{'loss': 0.0407, 'grad_norm': 0.08154296875, 'learning_rate': 0.00010603687587132932, 'epoch': 0.81}
{'loss': 0.0376, 'grad_norm': 0.1279296875, 'learning_rate': 0.00010463245738989635, 'epoch': 0.81}
{'loss': 0.0361, 'grad_norm': 0.1572265625, 'learning_rate': 0.00010323631386852722, 'epoch': 0.81}
{'loss': 0.0351, 'grad_norm': 0.037353515625, 'learning_rate': 0.00010184847452821444, 'epoch': 0.81}
{'loss': 0.0366, 'grad_norm': 0.05126953125, 'learning_rate': 0.00010046896841614551, 'epoch': 0.82}
{'loss': 0.035, 'grad_norm': 0.1748046875, 'learning_rate': 9.909782440509491e-05, 'epoch': 0.82}
{'loss': 0.0354, 'grad_norm': 0.1484375, 'learning_rate': 9.773507119282044e-05, 'epoch': 0.82}
{'loss': 0.0355, 'grad_norm': 0.0439453125, 'learning_rate': 9.638073730146219e-05, 'epoch': 0.82}
{'loss': 0.0351, 'grad_norm': 0.03515625, 'learning_rate': 9.50348510769457e-05, 'epoch': 0.82}
{'loss': 0.0346, 'grad_norm': 0.1259765625, 'learning_rate': 9.369744068838798e-05, 'epoch': 0.82}
{'loss': 0.0348, 'grad_norm': 0.10302734375, 'learning_rate': 9.236853412750935e-05, 'epoch': 0.82}
{'loss': 0.0344, 'grad_norm': 0.9140625, 'learning_rate': 9.104815920804643e-05, 'epoch': 0.82}
{'loss': 0.0347, 'grad_norm': 0.2314453125, 'learning_rate': 8.973634356517063e-05, 'epoch': 0.83}
{'loss': 0.0362, 'grad_norm': 0.10693359375, 'learning_rate': 8.843311465490888e-05, 'epoch': 0.83}
{'loss': 0.0359, 'grad_norm': 0.078125, 'learning_rate': 8.713849975357024e-05, 'epoch': 0.83}
{'loss': 0.0347, 'grad_norm': 0.0517578125, 'learning_rate': 8.585252595717425e-05, 'epoch': 0.83}
{'loss': 0.0349, 'grad_norm': 0.10595703125, 'learning_rate': 8.45752201808836e-05, 'epoch': 0.83}
{'loss': 0.0348, 'grad_norm': 0.12109375, 'learning_rate': 8.330660915844124e-05, 'epoch': 0.83}
{'loss': 0.0343, 'grad_norm': 0.068359375, 'learning_rate': 8.204671944161091e-05, 'epoch': 0.83}
{'loss': 0.0357, 'grad_norm': 0.154296875, 'learning_rate': 8.07955773996213e-05, 'epoch': 0.83}
{'loss': 0.034, 'grad_norm': 0.05810546875, 'learning_rate': 7.955320921861375e-05, 'epoch': 0.84}
{'loss': 0.0345, 'grad_norm': 0.158203125, 'learning_rate': 7.831964090109478e-05, 'epoch': 0.84}
{'loss': 0.0346, 'grad_norm': 0.051025390625, 'learning_rate': 7.709489826539173e-05, 'epoch': 0.84}
{'loss': 0.035, 'grad_norm': 0.171875, 'learning_rate': 7.58790069451118e-05, 'epoch': 0.84}
{'loss': 0.0353, 'grad_norm': 0.10400390625, 'learning_rate': 7.467199238860656e-05, 'epoch': 0.84}
{'loss': 0.0351, 'grad_norm': 0.119140625, 'learning_rate': 7.347387985843823e-05, 'epoch': 0.84}
{'loss': 0.0355, 'grad_norm': 0.2333984375, 'learning_rate': 7.228469443085206e-05, 'epoch': 0.84}
{'loss': 0.0354, 'grad_norm': 0.048095703125, 'learning_rate': 7.110446099525025e-05, 'epoch': 0.85}
{'loss': 0.0349, 'grad_norm': 0.0732421875, 'learning_rate': 6.993320425367223e-05, 'epoch': 0.85}
{'loss': 0.0356, 'grad_norm': 0.0869140625, 'learning_rate': 6.877094872027695e-05, 'epoch': 0.85}
{'loss': 0.0357, 'grad_norm': 0.07861328125, 'learning_rate': 6.761771872082972e-05, 'epoch': 0.85}
{'loss': 0.0348, 'grad_norm': 0.0751953125, 'learning_rate': 6.64735383921936e-05, 'epoch': 0.85}
{'loss': 0.035, 'grad_norm': 0.07666015625, 'learning_rate': 6.53384316818239e-05, 'epoch': 0.85}
{'loss': 0.0349, 'grad_norm': 0.076171875, 'learning_rate': 6.421242234726682e-05, 'epoch': 0.85}
{'loss': 0.0344, 'grad_norm': 0.12255859375, 'learning_rate': 6.309553395566236e-05, 'epoch': 0.85}
{'loss': 0.0346, 'grad_norm': 0.099609375, 'learning_rate': 6.198778988325132e-05, 'epoch': 0.86}
{'loss': 0.0358, 'grad_norm': 0.2177734375, 'learning_rate': 6.088921331488567e-05, 'epoch': 0.86}
{'loss': 0.0345, 'grad_norm': 0.060302734375, 'learning_rate': 5.979982724354366e-05, 'epoch': 0.86}
{'loss': 0.0346, 'grad_norm': 0.046142578125, 'learning_rate': 5.8719654469847896e-05, 'epoch': 0.86}
{'loss': 0.0354, 'grad_norm': 0.06689453125, 'learning_rate': 5.7648717601588904e-05, 'epoch': 0.86}
{'loss': 0.0363, 'grad_norm': 0.07373046875, 'learning_rate': 5.6587039053251856e-05, 'epoch': 0.86}
{'loss': 0.0354, 'grad_norm': 0.318359375, 'learning_rate': 5.553464104554656e-05, 'epoch': 0.86}
{'loss': 0.0349, 'grad_norm': 0.03466796875, 'learning_rate': 5.449154560494363e-05, 'epoch': 0.87}
{'loss': 0.035, 'grad_norm': 0.10107421875, 'learning_rate': 5.3457774563212655e-05, 'epoch': 0.87}
{'loss': 0.0346, 'grad_norm': 0.0390625, 'learning_rate': 5.243334955696577e-05, 'epoch': 0.87}
{'loss': 0.0395, 'grad_norm': 0.037109375, 'learning_rate': 5.141829202720405e-05, 'epoch': 0.87}
{'loss': 0.0351, 'grad_norm': 0.1572265625, 'learning_rate': 5.041262321886958e-05, 'epoch': 0.87}
{'loss': 0.0345, 'grad_norm': 0.2890625, 'learning_rate': 4.9416364180400574e-05, 'epoch': 0.87}
{'loss': 0.0352, 'grad_norm': 0.2177734375, 'learning_rate': 4.842953576329051e-05, 'epoch': 0.87}
{'loss': 0.0352, 'grad_norm': 0.08349609375, 'learning_rate': 4.7452158621651755e-05, 'epoch': 0.87}
{'loss': 0.0355, 'grad_norm': 0.10888671875, 'learning_rate': 4.64842532117839e-05, 'epoch': 0.88}
{'loss': 0.0348, 'grad_norm': 0.2001953125, 'learning_rate': 4.552583979174496e-05, 'epoch': 0.88}
{'loss': 0.0373, 'grad_norm': 0.1416015625, 'learning_rate': 4.457693842092741e-05, 'epoch': 0.88}
{'loss': 0.0353, 'grad_norm': 0.0272216796875, 'learning_rate': 4.363756895963883e-05, 'epoch': 0.88}
{'loss': 0.0356, 'grad_norm': 0.259765625, 'learning_rate': 4.270775106868585e-05, 'epoch': 0.88}
{'loss': 0.036, 'grad_norm': 0.294921875, 'learning_rate': 4.1787504208962544e-05, 'epoch': 0.88}
{'loss': 0.0356, 'grad_norm': 0.2177734375, 'learning_rate': 4.087684764104338e-05, 'epoch': 0.88}
{'loss': 0.0354, 'grad_norm': 0.06689453125, 'learning_rate': 3.997580042478016e-05, 'epoch': 0.88}
{'loss': 0.0349, 'grad_norm': 0.15234375, 'learning_rate': 3.908438141890291e-05, 'epoch': 0.89}
{'loss': 0.035, 'grad_norm': 0.10888671875, 'learning_rate': 3.820260928062502e-05, 'epoch': 0.89}
{'loss': 0.0355, 'grad_norm': 0.2412109375, 'learning_rate': 3.733050246525321e-05, 'epoch': 0.89}
{'loss': 0.035, 'grad_norm': 0.062255859375, 'learning_rate': 3.646807922580098e-05, 'epoch': 0.89}
{'loss': 0.0357, 'grad_norm': 0.039794921875, 'learning_rate': 3.561535761260642e-05, 'epoch': 0.89}
{'loss': 0.0358, 'grad_norm': 0.051513671875, 'learning_rate': 3.477235547295493e-05, 'epoch': 0.89}
{'loss': 0.0356, 'grad_norm': 0.169921875, 'learning_rate': 3.3939090450704924e-05, 'epoch': 0.89}
{'loss': 0.0359, 'grad_norm': 0.1357421875, 'learning_rate': 3.3115579985919463e-05, 'epoch': 0.9}
{'loss': 0.0352, 'grad_norm': 0.0771484375, 'learning_rate': 3.230184131450031e-05, 'epoch': 0.9}
{'loss': 0.042, 'grad_norm': 0.0296630859375, 'learning_rate': 3.149789146782794e-05, 'epoch': 0.9}
{'loss': 0.0363, 'grad_norm': 0.11328125, 'learning_rate': 3.070374727240466e-05, 'epoch': 0.9}
{'loss': 0.0357, 'grad_norm': 0.0419921875, 'learning_rate': 2.9919425349502706e-05, 'epoch': 0.9}
{'loss': 0.0348, 'grad_norm': 0.068359375, 'learning_rate': 2.9144942114815832e-05, 'epoch': 0.9}
{'loss': 0.0392, 'grad_norm': 0.248046875, 'learning_rate': 2.8380313778116506e-05, 'epoch': 0.9}
{'loss': 0.0364, 'grad_norm': 0.080078125, 'learning_rate': 2.762555634291597e-05, 'epoch': 0.9}
{'loss': 0.0386, 'grad_norm': 0.1748046875, 'learning_rate': 2.6880685606129663e-05, 'epoch': 0.91}
{'loss': 0.0348, 'grad_norm': 0.14453125, 'learning_rate': 2.6145717157746496e-05, 'epoch': 0.91}
{'loss': 0.0354, 'grad_norm': 0.12451171875, 'learning_rate': 2.54206663805025e-05, 'epoch': 0.91}
{'loss': 0.0355, 'grad_norm': 0.07958984375, 'learning_rate': 2.4705548449559078e-05, 'epoch': 0.91}
{'loss': 0.0372, 'grad_norm': 0.6875, 'learning_rate': 2.400037833218499e-05, 'epoch': 0.91}
{'loss': 0.0346, 'grad_norm': 0.15625, 'learning_rate': 2.3305170787443485e-05, 'epoch': 0.91}
{'loss': 0.0352, 'grad_norm': 0.0556640625, 'learning_rate': 2.2619940365883328e-05, 'epoch': 0.91}
{'loss': 0.0365, 'grad_norm': 0.083984375, 'learning_rate': 2.1944701409234048e-05, 'epoch': 0.91}
{'loss': 0.0343, 'grad_norm': 0.11572265625, 'learning_rate': 2.1279468050105778e-05, 'epoch': 0.92}
{'loss': 0.0347, 'grad_norm': 0.10791015625, 'learning_rate': 2.0624254211693892e-05, 'epoch': 0.92}
{'loss': 0.0357, 'grad_norm': 0.0712890625, 'learning_rate': 1.997907360748713e-05, 'epoch': 0.92}
{'loss': 0.0352, 'grad_norm': 0.072265625, 'learning_rate': 1.9343939740980644e-05, 'epoch': 0.92}
{'loss': 0.0354, 'grad_norm': 0.11328125, 'learning_rate': 1.871886590539362e-05, 'epoch': 0.92}
{'loss': 0.036, 'grad_norm': 0.05859375, 'learning_rate': 1.8103865183390967e-05, 'epoch': 0.92}
{'loss': 0.0355, 'grad_norm': 0.1826171875, 'learning_rate': 1.7498950446809158e-05, 'epoch': 0.92}
{'loss': 0.036, 'grad_norm': 0.12451171875, 'learning_rate': 1.6904134356387215e-05, 'epoch': 0.93}
{'loss': 0.0364, 'grad_norm': 0.1416015625, 'learning_rate': 1.6319429361501713e-05, 'epoch': 0.93}
{'loss': 0.0347, 'grad_norm': 0.04638671875, 'learning_rate': 1.5744847699906083e-05, 'epoch': 0.93}
{'loss': 0.0351, 'grad_norm': 0.1416015625, 'learning_rate': 1.5180401397474341e-05, 'epoch': 0.93}
{'loss': 0.0363, 'grad_norm': 0.09326171875, 'learning_rate': 1.4626102267949748e-05, 'epoch': 0.93}
{'loss': 0.0356, 'grad_norm': 0.12060546875, 'learning_rate': 1.4081961912697283e-05, 'epoch': 0.93}
{'loss': 0.0345, 'grad_norm': 0.146484375, 'learning_rate': 1.354799172046084e-05, 'epoch': 0.93}
{'loss': 0.0348, 'grad_norm': 0.2177734375, 'learning_rate': 1.3024202867125079e-05, 'epoch': 0.93}
{'loss': 0.0344, 'grad_norm': 0.06591796875, 'learning_rate': 1.2510606315481121e-05, 'epoch': 0.94}
{'loss': 0.0357, 'grad_norm': 0.05859375, 'learning_rate': 1.2007212814997614e-05, 'epoch': 0.94}
{'loss': 0.0358, 'grad_norm': 0.049072265625, 'learning_rate': 1.151403290159525e-05, 'epoch': 0.94}
{'loss': 0.0353, 'grad_norm': 0.04052734375, 'learning_rate': 1.1031076897426662e-05, 'epoch': 0.94}
{'loss': 0.0344, 'grad_norm': 0.11328125, 'learning_rate': 1.0558354910660039e-05, 'epoch': 0.94}
