/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 0.4237, 'grad_norm': 0.049560546875, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.2581, 'grad_norm': 0.057373046875, 'learning_rate': 0.00038584238117566797, 'epoch': 0.62}
{'loss': 0.2662, 'grad_norm': 0.056884765625, 'learning_rate': 0.0003836165451596545, 'epoch': 0.62}
{'loss': 0.254, 'grad_norm': 0.042236328125, 'learning_rate': 0.00038139314502503544, 'epoch': 0.62}
{'loss': 0.2686, 'grad_norm': 0.05517578125, 'learning_rate': 0.0003791722273071109, 'epoch': 0.62}
{'loss': 0.2611, 'grad_norm': 0.06298828125, 'learning_rate': 0.0003769538384892245, 'epoch': 0.62}
{'loss': 0.249, 'grad_norm': 0.051513671875, 'learning_rate': 0.00037473802500179117, 'epoch': 0.62}
{'loss': 0.2631, 'grad_norm': 0.06396484375, 'learning_rate': 0.00037252483322132386, 'epoch': 0.62}
{'loss': 0.2472, 'grad_norm': 0.04931640625, 'learning_rate': 0.0003703143094694644, 'epoch': 0.63}
{'loss': 0.2426, 'grad_norm': 0.0615234375, 'learning_rate': 0.00036810650001201307, 'epoch': 0.63}
{'loss': 0.2912, 'grad_norm': 0.04736328125, 'learning_rate': 0.00036590145105796037, 'epoch': 0.63}
{'loss': 0.2441, 'grad_norm': 0.05615234375, 'learning_rate': 0.0003636992087585201, 'epoch': 0.63}
{'loss': 0.2506, 'grad_norm': 0.051513671875, 'learning_rate': 0.00036149981920616394, 'epoch': 0.63}
{'loss': 0.2374, 'grad_norm': 0.0556640625, 'learning_rate': 0.0003593033284336554, 'epoch': 0.63}
{'loss': 0.2572, 'grad_norm': 0.05615234375, 'learning_rate': 0.0003571097824130873, 'epoch': 0.63}
{'loss': 0.2304, 'grad_norm': 0.0634765625, 'learning_rate': 0.00035491922705492, 'epoch': 0.63}
{'loss': 0.256, 'grad_norm': 0.047119140625, 'learning_rate': 0.00035273170820701913, 'epoch': 0.64}
{'loss': 0.2656, 'grad_norm': 0.057373046875, 'learning_rate': 0.00035054727165369736, 'epoch': 0.64}
{'loss': 0.2415, 'grad_norm': 0.055908203125, 'learning_rate': 0.00034836596311475505, 'epoch': 0.64}
{'loss': 0.2407, 'grad_norm': 0.054931640625, 'learning_rate': 0.00034618782824452453, 'epoch': 0.64}
{'loss': 0.2549, 'grad_norm': 0.06591796875, 'learning_rate': 0.00034401291263091337, 'epoch': 0.64}
{'loss': 0.2605, 'grad_norm': 0.056640625, 'learning_rate': 0.000341841261794451, 'epoch': 0.64}
{'loss': 0.26, 'grad_norm': 0.0458984375, 'learning_rate': 0.0003396729211873358, 'epoch': 0.64}
{'loss': 0.2527, 'grad_norm': 0.056640625, 'learning_rate': 0.0003375079361924834, 'epoch': 0.64}
{'loss': 0.2677, 'grad_norm': 0.05615234375, 'learning_rate': 0.00033534635212257804, 'epoch': 0.65}
{'loss': 0.2361, 'grad_norm': 0.064453125, 'learning_rate': 0.00033318821421912193, 'epoch': 0.65}
{'loss': 0.2486, 'grad_norm': 0.052490234375, 'learning_rate': 0.00033103356765149086, 'epoch': 0.65}
{'loss': 0.2556, 'grad_norm': 0.0595703125, 'learning_rate': 0.00032888245751598724, 'epoch': 0.65}
{'loss': 0.2552, 'grad_norm': 0.052001953125, 'learning_rate': 0.00032673492883489693, 'epoch': 0.65}
{'loss': 0.2562, 'grad_norm': 0.052001953125, 'learning_rate': 0.0003245910265555464, 'epoch': 0.65}
{'loss': 0.2764, 'grad_norm': 0.059814453125, 'learning_rate': 0.00032245079554936245, 'epoch': 0.65}
{'loss': 0.2693, 'grad_norm': 0.04296875, 'learning_rate': 0.000320314280610933, 'epoch': 0.66}
{'loss': 0.2615, 'grad_norm': 0.0703125, 'learning_rate': 0.00031818152645706946, 'epoch': 0.66}
{'loss': 0.2571, 'grad_norm': 0.058837890625, 'learning_rate': 0.00031605257772587033, 'epoch': 0.66}
{'loss': 0.2626, 'grad_norm': 0.040771484375, 'learning_rate': 0.0003139274789757878, 'epoch': 0.66}
{'loss': 0.2592, 'grad_norm': 0.0517578125, 'learning_rate': 0.00031180627468469494, 'epoch': 0.66}
{'loss': 0.2598, 'grad_norm': 0.0576171875, 'learning_rate': 0.00030968900924895434, 'epoch': 0.66}
{'loss': 0.2634, 'grad_norm': 0.052734375, 'learning_rate': 0.00030757572698248905, 'epoch': 0.66}
{'loss': 0.2182, 'grad_norm': 0.06884765625, 'learning_rate': 0.00030546647211585553, 'epoch': 0.66}
{'loss': 0.2646, 'grad_norm': 0.048095703125, 'learning_rate': 0.00030336128879531745, 'epoch': 0.67}
{'loss': 0.2353, 'grad_norm': 0.044921875, 'learning_rate': 0.00030126022108192206, 'epoch': 0.67}
{'loss': 0.2684, 'grad_norm': 0.052001953125, 'learning_rate': 0.0002991633129505772, 'epoch': 0.67}
{'loss': 0.2681, 'grad_norm': 0.046875, 'learning_rate': 0.00029707060828913225, 'epoch': 0.67}
{'loss': 0.2811, 'grad_norm': 0.053466796875, 'learning_rate': 0.0002949821508974584, 'epoch': 0.67}
{'loss': 0.2513, 'grad_norm': 0.05126953125, 'learning_rate': 0.00029289798448653274, 'epoch': 0.67}
{'loss': 0.2726, 'grad_norm': 0.05029296875, 'learning_rate': 0.0002908181526775227, 'epoch': 0.67}
{'loss': 0.2752, 'grad_norm': 0.04931640625, 'learning_rate': 0.0002887426990008735, 'epoch': 0.68}
{'loss': 0.2731, 'grad_norm': 0.039306640625, 'learning_rate': 0.00028667166689539693, 'epoch': 0.68}
{'loss': 0.2547, 'grad_norm': 0.050048828125, 'learning_rate': 0.0002846050997073625, 'epoch': 0.68}
{'loss': 0.2575, 'grad_norm': 0.05322265625, 'learning_rate': 0.00028254304068958924, 'epoch': 0.68}
{'loss': 0.2459, 'grad_norm': 0.04833984375, 'learning_rate': 0.000280485533000542, 'epoch': 0.68}
{'loss': 0.2311, 'grad_norm': 0.050048828125, 'learning_rate': 0.0002784326197034266, 'epoch': 0.68}
{'loss': 0.2534, 'grad_norm': 0.054443359375, 'learning_rate': 0.0002763843437652895, 'epoch': 0.68}
{'loss': 0.2615, 'grad_norm': 0.051025390625, 'learning_rate': 0.00027434074805611844, 'epoch': 0.68}
{'loss': 0.2723, 'grad_norm': 0.047607421875, 'learning_rate': 0.00027230187534794405, 'epoch': 0.69}
{'loss': 0.2716, 'grad_norm': 0.040771484375, 'learning_rate': 0.00027026776831394657, 'epoch': 0.69}
{'loss': 0.2709, 'grad_norm': 0.04150390625, 'learning_rate': 0.00026823846952756127, 'epoch': 0.69}
{'loss': 0.279, 'grad_norm': 0.040771484375, 'learning_rate': 0.0002662140214615877, 'epoch': 0.69}
{'loss': 0.2686, 'grad_norm': 0.045654296875, 'learning_rate': 0.0002641944664873007, 'epoch': 0.69}
{'loss': 0.2397, 'grad_norm': 0.052490234375, 'learning_rate': 0.0002621798468735641, 'epoch': 0.69}
{'loss': 0.2565, 'grad_norm': 0.0458984375, 'learning_rate': 0.0002601702047859455, 'epoch': 0.69}
{'loss': 0.2895, 'grad_norm': 0.04248046875, 'learning_rate': 0.00025816558228583417, 'epoch': 0.69}
{'loss': 0.2891, 'grad_norm': 0.037353515625, 'learning_rate': 0.0002561660213295598, 'epoch': 0.7}
{'loss': 0.2287, 'grad_norm': 0.052490234375, 'learning_rate': 0.0002541715637675156, 'epoch': 0.7}
{'loss': 0.2575, 'grad_norm': 0.05224609375, 'learning_rate': 0.0002521822513432821, 'epoch': 0.7}
{'loss': 0.2447, 'grad_norm': 0.048583984375, 'learning_rate': 0.0002501981256927519, 'epoch': 0.7}
{'loss': 0.2363, 'grad_norm': 0.05029296875, 'learning_rate': 0.00024821922834326085, 'epoch': 0.7}
{'loss': 0.2617, 'grad_norm': 0.039306640625, 'learning_rate': 0.00024624560071271684, 'epoch': 0.7}
{'loss': 0.2451, 'grad_norm': 0.0458984375, 'learning_rate': 0.00024427728410873414, 'epoch': 0.7}
{'loss': 0.2565, 'grad_norm': 0.05078125, 'learning_rate': 0.00024231431972776757, 'epoch': 0.71}
{'loss': 0.248, 'grad_norm': 0.04638671875, 'learning_rate': 0.00024035674865425177, 'epoch': 0.71}
{'loss': 0.2805, 'grad_norm': 0.04541015625, 'learning_rate': 0.0002384046118597405, 'epoch': 0.71}
{'loss': 0.2444, 'grad_norm': 0.04052734375, 'learning_rate': 0.0002364579502020488, 'epoch': 0.71}
{'loss': 0.2448, 'grad_norm': 0.06884765625, 'learning_rate': 0.0002345168044243983, 'epoch': 0.71}
{'loss': 0.2542, 'grad_norm': 0.043701171875, 'learning_rate': 0.00023258121515456475, 'epoch': 0.71}
{'loss': 0.2743, 'grad_norm': 0.038818359375, 'learning_rate': 0.00023065122290402736, 'epoch': 0.71}
{'loss': 0.2375, 'grad_norm': 0.046875, 'learning_rate': 0.00022872686806712033, 'epoch': 0.71}
{'loss': 0.2357, 'grad_norm': 0.06201171875, 'learning_rate': 0.00022680819092018851, 'epoch': 0.72}
{'loss': 0.2388, 'grad_norm': 0.05517578125, 'learning_rate': 0.00022489523162074393, 'epoch': 0.72}
{'loss': 0.2677, 'grad_norm': 0.046142578125, 'learning_rate': 0.00022298803020662488, 'epoch': 0.72}
{'loss': 0.2617, 'grad_norm': 0.05224609375, 'learning_rate': 0.00022108662659515833, 'epoch': 0.72}
{'loss': 0.2709, 'grad_norm': 0.0751953125, 'learning_rate': 0.00021919106058232473, 'epoch': 0.72}
{'loss': 0.2644, 'grad_norm': 0.052001953125, 'learning_rate': 0.00021730137184192494, 'epoch': 0.72}
{'loss': 0.2628, 'grad_norm': 0.044189453125, 'learning_rate': 0.00021541759992474907, 'epoch': 0.72}
{'loss': 0.2413, 'grad_norm': 0.046142578125, 'learning_rate': 0.00021353978425775005, 'epoch': 0.72}
{'loss': 0.2626, 'grad_norm': 0.056884765625, 'learning_rate': 0.0002116679641432176, 'epoch': 0.73}
{'loss': 0.2461, 'grad_norm': 0.05126953125, 'learning_rate': 0.0002098021787579552, 'epoch': 0.73}
{'loss': 0.2721, 'grad_norm': 0.04736328125, 'learning_rate': 0.00020794246715246162, 'epoch': 0.73}
{'loss': 0.2375, 'grad_norm': 0.046142578125, 'learning_rate': 0.00020608886825011186, 'epoch': 0.73}
{'loss': 0.2583, 'grad_norm': 0.056396484375, 'learning_rate': 0.00020424142084634394, 'epoch': 0.73}
{'loss': 0.257, 'grad_norm': 0.037353515625, 'learning_rate': 0.0002024001636078458, 'epoch': 0.73}
{'loss': 0.2572, 'grad_norm': 0.040771484375, 'learning_rate': 0.00020056513507174685, 'epoch': 0.73}
{'loss': 0.2233, 'grad_norm': 0.045166015625, 'learning_rate': 0.000198736373644811, 'epoch': 0.74}
{'loss': 0.2405, 'grad_norm': 0.04638671875, 'learning_rate': 0.00019691391760263299, 'epoch': 0.74}
{'loss': 0.2459, 'grad_norm': 0.044677734375, 'learning_rate': 0.00019509780508883672, 'epoch': 0.74}
{'loss': 0.2507, 'grad_norm': 0.048583984375, 'learning_rate': 0.000193288074114278, 'epoch': 0.74}
{'loss': 0.2643, 'grad_norm': 0.046142578125, 'learning_rate': 0.00019148476255624765, 'epoch': 0.74}
{'loss': 0.2663, 'grad_norm': 0.0439453125, 'learning_rate': 0.00018968790815768023, 'epoch': 0.74}
{'loss': 0.2458, 'grad_norm': 0.0400390625, 'learning_rate': 0.00018789754852636243, 'epoch': 0.74}
{'loss': 0.2775, 'grad_norm': 0.039794921875, 'learning_rate': 0.0001861137211341476, 'epoch': 0.74}
{'loss': 0.2616, 'grad_norm': 0.044677734375, 'learning_rate': 0.00018433646331617043, 'epoch': 0.75}
{'loss': 0.2272, 'grad_norm': 0.053466796875, 'learning_rate': 0.0001825658122700654, 'epoch': 0.75}
{'loss': 0.2322, 'grad_norm': 0.039794921875, 'learning_rate': 0.00018080180505518923, 'epoch': 0.75}
{'loss': 0.2667, 'grad_norm': 0.052001953125, 'learning_rate': 0.0001790444785918444, 'epoch': 0.75}
{'loss': 0.2565, 'grad_norm': 0.041748046875, 'learning_rate': 0.00017729386966050664, 'epoch': 0.75}
{'loss': 0.2423, 'grad_norm': 0.053955078125, 'learning_rate': 0.00017555001490105488, 'epoch': 0.75}
{'loss': 0.2662, 'grad_norm': 0.04541015625, 'learning_rate': 0.00017381295081200505, 'epoch': 0.75}
{'loss': 0.2396, 'grad_norm': 0.037109375, 'learning_rate': 0.00017208271374974577, 'epoch': 0.76}
{'loss': 0.2611, 'grad_norm': 0.042236328125, 'learning_rate': 0.00017035933992777703, 'epoch': 0.76}
{'loss': 0.2491, 'grad_norm': 0.06787109375, 'learning_rate': 0.00016864286541595286, 'epoch': 0.76}
{'loss': 0.2686, 'grad_norm': 0.0380859375, 'learning_rate': 0.0001669333261397265, 'epoch': 0.76}
{'loss': 0.2343, 'grad_norm': 0.0439453125, 'learning_rate': 0.00016523075787939763, 'epoch': 0.76}
{'loss': 0.2762, 'grad_norm': 0.036376953125, 'learning_rate': 0.00016353519626936396, 'epoch': 0.76}
{'loss': 0.2551, 'grad_norm': 0.041015625, 'learning_rate': 0.00016184667679737609, 'epoch': 0.76}
{'loss': 0.2663, 'grad_norm': 0.0419921875, 'learning_rate': 0.0001601652348037938, 'epoch': 0.76}
{'loss': 0.238, 'grad_norm': 0.03857421875, 'learning_rate': 0.00015849090548084643, 'epoch': 0.77}
{'loss': 0.2569, 'grad_norm': 0.047607421875, 'learning_rate': 0.00015682372387189707, 'epoch': 0.77}
{'loss': 0.244, 'grad_norm': 0.041259765625, 'learning_rate': 0.00015516372487070867, 'epoch': 0.77}
{'loss': 0.2556, 'grad_norm': 0.05029296875, 'learning_rate': 0.0001535109432207133, 'epoch': 0.77}
{'loss': 0.2577, 'grad_norm': 0.044677734375, 'learning_rate': 0.00015186541351428545, 'epoch': 0.77}
{'loss': 0.2464, 'grad_norm': 0.04150390625, 'learning_rate': 0.00015022717019201826, 'epoch': 0.77}
{'loss': 0.2656, 'grad_norm': 0.041015625, 'learning_rate': 0.0001485962475420023, 'epoch': 0.77}
{'loss': 0.2685, 'grad_norm': 0.045166015625, 'learning_rate': 0.00014697267969910761, 'epoch': 0.77}
{'loss': 0.2645, 'grad_norm': 0.0400390625, 'learning_rate': 0.00014535650064427004, 'epoch': 0.78}
{'loss': 0.2663, 'grad_norm': 0.050537109375, 'learning_rate': 0.0001437477442037796, 'epoch': 0.78}
{'loss': 0.2367, 'grad_norm': 0.042724609375, 'learning_rate': 0.00014214644404857268, 'epoch': 0.78}
{'loss': 0.2181, 'grad_norm': 0.044189453125, 'learning_rate': 0.00014055263369352672, 'epoch': 0.78}
{'loss': 0.2424, 'grad_norm': 0.034423828125, 'learning_rate': 0.00013896634649675937, 'epoch': 0.78}
{'loss': 0.2585, 'grad_norm': 0.03564453125, 'learning_rate': 0.00013738761565893038, 'epoch': 0.78}
{'loss': 0.2712, 'grad_norm': 0.036376953125, 'learning_rate': 0.00013581647422254646, 'epoch': 0.78}
{'loss': 0.2461, 'grad_norm': 0.03564453125, 'learning_rate': 0.0001342529550712694, 'epoch': 0.79}
{'loss': 0.2362, 'grad_norm': 0.03564453125, 'learning_rate': 0.00013269709092922843, 'epoch': 0.79}
{'loss': 0.2442, 'grad_norm': 0.037353515625, 'learning_rate': 0.0001311489143603352, 'epoch': 0.79}
{'loss': 0.2712, 'grad_norm': 0.032958984375, 'learning_rate': 0.00012960845776760154, 'epoch': 0.79}
{'loss': 0.246, 'grad_norm': 0.0458984375, 'learning_rate': 0.00012807575339246236, 'epoch': 0.79}
{'loss': 0.2495, 'grad_norm': 0.03515625, 'learning_rate': 0.00012655083331409973, 'epoch': 0.79}
{'loss': 0.286, 'grad_norm': 0.05859375, 'learning_rate': 0.00012503372944877255, 'epoch': 0.79}
{'loss': 0.2585, 'grad_norm': 0.03466796875, 'learning_rate': 0.00012352447354914753, 'epoch': 0.79}
{'loss': 0.2493, 'grad_norm': 0.03515625, 'learning_rate': 0.00012202309720363547, 'epoch': 0.8}
{'loss': 0.2749, 'grad_norm': 0.0311279296875, 'learning_rate': 0.00012052963183572968, 'epoch': 0.8}
{'loss': 0.243, 'grad_norm': 0.032958984375, 'learning_rate': 0.00011904410870334803, 'epoch': 0.8}
{'loss': 0.2574, 'grad_norm': 0.02587890625, 'learning_rate': 0.00011756655889817952, 'epoch': 0.8}
{'loss': 0.2341, 'grad_norm': 0.0299072265625, 'learning_rate': 0.00011609701334503292, 'epoch': 0.8}
{'loss': 0.2719, 'grad_norm': 0.031005859375, 'learning_rate': 0.00011463550280118956, 'epoch': 0.8}
{'loss': 0.2586, 'grad_norm': 0.04150390625, 'learning_rate': 0.00011318205785575964, 'epoch': 0.8}
{'loss': 0.2851, 'grad_norm': 0.033203125, 'learning_rate': 0.00011173670892904225, 'epoch': 0.8}
{'loss': 0.2586, 'grad_norm': 0.032958984375, 'learning_rate': 0.00011029948627188868, 'epoch': 0.81}
{'loss': 0.2574, 'grad_norm': 0.033447265625, 'learning_rate': 0.00010887041996506857, 'epoch': 0.81}
{'loss': 0.2581, 'grad_norm': 0.037841796875, 'learning_rate': 0.00010744953991864126, 'epoch': 0.81}
{'loss': 0.2417, 'grad_norm': 0.0380859375, 'learning_rate': 0.00010603687587132932, 'epoch': 0.81}
{'loss': 0.2642, 'grad_norm': 0.03125, 'learning_rate': 0.00010463245738989635, 'epoch': 0.81}
{'loss': 0.2599, 'grad_norm': 0.04736328125, 'learning_rate': 0.00010323631386852722, 'epoch': 0.81}
{'loss': 0.2447, 'grad_norm': 0.0322265625, 'learning_rate': 0.00010184847452821444, 'epoch': 0.81}
{'loss': 0.2535, 'grad_norm': 0.031982421875, 'learning_rate': 0.00010046896841614551, 'epoch': 0.82}
{'loss': 0.2656, 'grad_norm': 0.03857421875, 'learning_rate': 9.909782440509491e-05, 'epoch': 0.82}
{'loss': 0.275, 'grad_norm': 0.03173828125, 'learning_rate': 9.773507119282044e-05, 'epoch': 0.82}
{'loss': 0.2582, 'grad_norm': 0.036376953125, 'learning_rate': 9.638073730146219e-05, 'epoch': 0.82}
{'loss': 0.254, 'grad_norm': 0.0283203125, 'learning_rate': 9.50348510769457e-05, 'epoch': 0.82}
{'loss': 0.2232, 'grad_norm': 0.03515625, 'learning_rate': 9.369744068838798e-05, 'epoch': 0.82}
{'loss': 0.2651, 'grad_norm': 0.041015625, 'learning_rate': 9.236853412750935e-05, 'epoch': 0.82}
{'loss': 0.2509, 'grad_norm': 0.02685546875, 'learning_rate': 9.104815920804643e-05, 'epoch': 0.82}
{'loss': 0.2455, 'grad_norm': 0.0301513671875, 'learning_rate': 8.973634356517063e-05, 'epoch': 0.83}
{'loss': 0.2822, 'grad_norm': 0.0277099609375, 'learning_rate': 8.843311465490888e-05, 'epoch': 0.83}
{'loss': 0.2435, 'grad_norm': 0.03515625, 'learning_rate': 8.713849975357024e-05, 'epoch': 0.83}
{'loss': 0.2506, 'grad_norm': 0.029296875, 'learning_rate': 8.585252595717425e-05, 'epoch': 0.83}
{'loss': 0.2741, 'grad_norm': 0.029052734375, 'learning_rate': 8.45752201808836e-05, 'epoch': 0.83}
{'loss': 0.2332, 'grad_norm': 0.02734375, 'learning_rate': 8.330660915844124e-05, 'epoch': 0.83}
{'loss': 0.278, 'grad_norm': 0.0255126953125, 'learning_rate': 8.204671944161091e-05, 'epoch': 0.83}
{'loss': 0.2516, 'grad_norm': 0.0380859375, 'learning_rate': 8.07955773996213e-05, 'epoch': 0.83}
{'loss': 0.242, 'grad_norm': 0.0262451171875, 'learning_rate': 7.955320921861375e-05, 'epoch': 0.84}
{'loss': 0.2646, 'grad_norm': 0.029296875, 'learning_rate': 7.831964090109478e-05, 'epoch': 0.84}
{'loss': 0.2699, 'grad_norm': 0.03759765625, 'learning_rate': 7.709489826539173e-05, 'epoch': 0.84}
{'loss': 0.27, 'grad_norm': 0.03173828125, 'learning_rate': 7.58790069451118e-05, 'epoch': 0.84}
{'loss': 0.2603, 'grad_norm': 0.0419921875, 'learning_rate': 7.467199238860656e-05, 'epoch': 0.84}
{'loss': 0.2618, 'grad_norm': 0.0303955078125, 'learning_rate': 7.347387985843823e-05, 'epoch': 0.84}
{'loss': 0.264, 'grad_norm': 0.02197265625, 'learning_rate': 7.228469443085206e-05, 'epoch': 0.84}
{'loss': 0.2457, 'grad_norm': 0.02880859375, 'learning_rate': 7.110446099525025e-05, 'epoch': 0.85}
{'loss': 0.2345, 'grad_norm': 0.0252685546875, 'learning_rate': 6.993320425367223e-05, 'epoch': 0.85}
{'loss': 0.2517, 'grad_norm': 0.03076171875, 'learning_rate': 6.877094872027695e-05, 'epoch': 0.85}
{'loss': 0.2553, 'grad_norm': 0.021240234375, 'learning_rate': 6.761771872082972e-05, 'epoch': 0.85}
{'loss': 0.2587, 'grad_norm': 0.023193359375, 'learning_rate': 6.64735383921936e-05, 'epoch': 0.85}
{'loss': 0.2528, 'grad_norm': 0.02587890625, 'learning_rate': 6.53384316818239e-05, 'epoch': 0.85}
{'loss': 0.2839, 'grad_norm': 0.032470703125, 'learning_rate': 6.421242234726682e-05, 'epoch': 0.85}
{'loss': 0.2464, 'grad_norm': 0.0228271484375, 'learning_rate': 6.309553395566236e-05, 'epoch': 0.85}
{'loss': 0.2461, 'grad_norm': 0.0242919921875, 'learning_rate': 6.198778988325132e-05, 'epoch': 0.86}
{'loss': 0.2327, 'grad_norm': 0.02783203125, 'learning_rate': 6.088921331488567e-05, 'epoch': 0.86}
{'loss': 0.2596, 'grad_norm': 0.029296875, 'learning_rate': 5.979982724354366e-05, 'epoch': 0.86}
{'loss': 0.2737, 'grad_norm': 0.0299072265625, 'learning_rate': 5.8719654469847896e-05, 'epoch': 0.86}
{'loss': 0.2665, 'grad_norm': 0.0257568359375, 'learning_rate': 5.7648717601588904e-05, 'epoch': 0.86}
{'loss': 0.2825, 'grad_norm': 0.029296875, 'learning_rate': 5.6587039053251856e-05, 'epoch': 0.86}
{'loss': 0.2367, 'grad_norm': 0.026611328125, 'learning_rate': 5.553464104554656e-05, 'epoch': 0.86}
{'loss': 0.2758, 'grad_norm': 0.0220947265625, 'learning_rate': 5.449154560494363e-05, 'epoch': 0.87}
{'loss': 0.253, 'grad_norm': 0.03125, 'learning_rate': 5.3457774563212655e-05, 'epoch': 0.87}
{'loss': 0.246, 'grad_norm': 0.025390625, 'learning_rate': 5.243334955696577e-05, 'epoch': 0.87}
{'loss': 0.2512, 'grad_norm': 0.021728515625, 'learning_rate': 5.141829202720405e-05, 'epoch': 0.87}
{'loss': 0.2341, 'grad_norm': 0.0272216796875, 'learning_rate': 5.041262321886958e-05, 'epoch': 0.87}
{'loss': 0.2465, 'grad_norm': 0.031982421875, 'learning_rate': 4.9416364180400574e-05, 'epoch': 0.87}
{'loss': 0.2344, 'grad_norm': 0.0242919921875, 'learning_rate': 4.842953576329051e-05, 'epoch': 0.87}
{'loss': 0.2471, 'grad_norm': 0.0272216796875, 'learning_rate': 4.7452158621651755e-05, 'epoch': 0.87}
{'loss': 0.2577, 'grad_norm': 0.03564453125, 'learning_rate': 4.64842532117839e-05, 'epoch': 0.88}
{'loss': 0.2438, 'grad_norm': 0.030517578125, 'learning_rate': 4.552583979174496e-05, 'epoch': 0.88}
{'loss': 0.258, 'grad_norm': 0.0255126953125, 'learning_rate': 4.457693842092741e-05, 'epoch': 0.88}
{'loss': 0.2652, 'grad_norm': 0.024658203125, 'learning_rate': 4.363756895963883e-05, 'epoch': 0.88}
{'loss': 0.2369, 'grad_norm': 0.024169921875, 'learning_rate': 4.270775106868585e-05, 'epoch': 0.88}
{'loss': 0.2613, 'grad_norm': 0.0230712890625, 'learning_rate': 4.1787504208962544e-05, 'epoch': 0.88}
{'loss': 0.2528, 'grad_norm': 0.0264892578125, 'learning_rate': 4.087684764104338e-05, 'epoch': 0.88}
{'loss': 0.2235, 'grad_norm': 0.02880859375, 'learning_rate': 3.997580042478016e-05, 'epoch': 0.88}
{'loss': 0.2339, 'grad_norm': 0.02294921875, 'learning_rate': 3.908438141890291e-05, 'epoch': 0.89}
{'loss': 0.2483, 'grad_norm': 0.0228271484375, 'learning_rate': 3.820260928062502e-05, 'epoch': 0.89}
{'loss': 0.2541, 'grad_norm': 0.0216064453125, 'learning_rate': 3.733050246525321e-05, 'epoch': 0.89}
{'loss': 0.2871, 'grad_norm': 0.02099609375, 'learning_rate': 3.646807922580098e-05, 'epoch': 0.89}
{'loss': 0.2245, 'grad_norm': 0.03564453125, 'learning_rate': 3.561535761260642e-05, 'epoch': 0.89}
{'loss': 0.2505, 'grad_norm': 0.0201416015625, 'learning_rate': 3.477235547295493e-05, 'epoch': 0.89}
{'loss': 0.2306, 'grad_norm': 0.04052734375, 'learning_rate': 3.3939090450704924e-05, 'epoch': 0.89}
{'loss': 0.2586, 'grad_norm': 0.030517578125, 'learning_rate': 3.3115579985919463e-05, 'epoch': 0.9}
{'loss': 0.2537, 'grad_norm': 0.03369140625, 'learning_rate': 3.230184131450031e-05, 'epoch': 0.9}
{'loss': 0.2449, 'grad_norm': 0.0223388671875, 'learning_rate': 3.149789146782794e-05, 'epoch': 0.9}
{'loss': 0.2722, 'grad_norm': 0.047607421875, 'learning_rate': 3.070374727240466e-05, 'epoch': 0.9}
{'loss': 0.2499, 'grad_norm': 0.0235595703125, 'learning_rate': 2.9919425349502706e-05, 'epoch': 0.9}
{'loss': 0.2651, 'grad_norm': 0.025634765625, 'learning_rate': 2.9144942114815832e-05, 'epoch': 0.9}
{'loss': 0.2377, 'grad_norm': 0.0234375, 'learning_rate': 2.8380313778116506e-05, 'epoch': 0.9}
{'loss': 0.284, 'grad_norm': 0.04248046875, 'learning_rate': 2.762555634291597e-05, 'epoch': 0.9}
{'loss': 0.2503, 'grad_norm': 0.0308837890625, 'learning_rate': 2.6880685606129663e-05, 'epoch': 0.91}
{'loss': 0.2522, 'grad_norm': 0.0269775390625, 'learning_rate': 2.6145717157746496e-05, 'epoch': 0.91}
{'loss': 0.2601, 'grad_norm': 0.03125, 'learning_rate': 2.54206663805025e-05, 'epoch': 0.91}
{'loss': 0.2944, 'grad_norm': 0.0576171875, 'learning_rate': 2.4705548449559078e-05, 'epoch': 0.91}
{'loss': 0.2748, 'grad_norm': 0.022705078125, 'learning_rate': 2.400037833218499e-05, 'epoch': 0.91}
{'loss': 0.2298, 'grad_norm': 0.0247802734375, 'learning_rate': 2.3305170787443485e-05, 'epoch': 0.91}
{'loss': 0.2301, 'grad_norm': 0.0308837890625, 'learning_rate': 2.2619940365883328e-05, 'epoch': 0.91}
{'loss': 0.27, 'grad_norm': 0.0269775390625, 'learning_rate': 2.1944701409234048e-05, 'epoch': 0.91}
{'loss': 0.254, 'grad_norm': 0.032958984375, 'learning_rate': 2.1279468050105778e-05, 'epoch': 0.92}
{'loss': 0.2669, 'grad_norm': 0.0247802734375, 'learning_rate': 2.0624254211693892e-05, 'epoch': 0.92}
{'loss': 0.2538, 'grad_norm': 0.0419921875, 'learning_rate': 1.997907360748713e-05, 'epoch': 0.92}
{'loss': 0.2695, 'grad_norm': 0.03857421875, 'learning_rate': 1.9343939740980644e-05, 'epoch': 0.92}
{'loss': 0.2521, 'grad_norm': 0.0257568359375, 'learning_rate': 1.871886590539362e-05, 'epoch': 0.92}
