/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 0.066, 'grad_norm': 0.0654296875, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.0124, 'grad_norm': 0.00439453125, 'learning_rate': 0.00040373116042465647, 'epoch': 0.61}
{'loss': 0.0127, 'grad_norm': 0.00341796875, 'learning_rate': 0.00040148751854118033, 'epoch': 0.61}
{'loss': 0.0128, 'grad_norm': 0.004730224609375, 'learning_rate': 0.0003992459385033591, 'epoch': 0.61}
{'loss': 0.0123, 'grad_norm': 0.004547119140625, 'learning_rate': 0.000397006467226995, 'epoch': 0.61}
{'loss': 0.0127, 'grad_norm': 0.004669189453125, 'learning_rate': 0.0003947691515837537, 'epoch': 0.61}
{'loss': 0.0125, 'grad_norm': 0.004913330078125, 'learning_rate': 0.0003925340384001842, 'epoch': 0.61}
{'loss': 0.0125, 'grad_norm': 0.00439453125, 'learning_rate': 0.0003903011744567385, 'epoch': 0.61}
{'loss': 0.0128, 'grad_norm': 0.0038299560546875, 'learning_rate': 0.0003880706064867926, 'epoch': 0.61}
{'loss': 0.0123, 'grad_norm': 0.004974365234375, 'learning_rate': 0.00038584238117566797, 'epoch': 0.62}
{'loss': 0.0127, 'grad_norm': 0.00433349609375, 'learning_rate': 0.0003836165451596545, 'epoch': 0.62}
{'loss': 0.0126, 'grad_norm': 0.003448486328125, 'learning_rate': 0.00038139314502503544, 'epoch': 0.62}
{'loss': 0.0129, 'grad_norm': 0.0036163330078125, 'learning_rate': 0.0003791722273071109, 'epoch': 0.62}
{'loss': 0.0121, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0003769538384892245, 'epoch': 0.62}
{'loss': 0.0127, 'grad_norm': 0.003662109375, 'learning_rate': 0.00037473802500179117, 'epoch': 0.62}
{'loss': 0.0125, 'grad_norm': 0.00433349609375, 'learning_rate': 0.00037252483322132386, 'epoch': 0.62}
{'loss': 0.0129, 'grad_norm': 0.004150390625, 'learning_rate': 0.0003703143094694644, 'epoch': 0.63}
{'loss': 0.0125, 'grad_norm': 0.0040283203125, 'learning_rate': 0.00036810650001201307, 'epoch': 0.63}
{'loss': 0.0121, 'grad_norm': 0.003875732421875, 'learning_rate': 0.00036590145105796037, 'epoch': 0.63}
{'loss': 0.0125, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0003636992087585201, 'epoch': 0.63}
{'loss': 0.0125, 'grad_norm': 0.00537109375, 'learning_rate': 0.00036149981920616394, 'epoch': 0.63}
{'loss': 0.0124, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0003593033284336554, 'epoch': 0.63}
{'loss': 0.013, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0003571097824130873, 'epoch': 0.63}
{'loss': 0.0124, 'grad_norm': 0.0048828125, 'learning_rate': 0.00035491922705492, 'epoch': 0.63}
{'loss': 0.0126, 'grad_norm': 0.0035247802734375, 'learning_rate': 0.00035273170820701913, 'epoch': 0.64}
{'loss': 0.0124, 'grad_norm': 0.004638671875, 'learning_rate': 0.00035054727165369736, 'epoch': 0.64}
{'loss': 0.0125, 'grad_norm': 0.003753662109375, 'learning_rate': 0.00034836596311475505, 'epoch': 0.64}
{'loss': 0.0125, 'grad_norm': 0.0052490234375, 'learning_rate': 0.00034618782824452453, 'epoch': 0.64}
{'loss': 0.0127, 'grad_norm': 0.00506591796875, 'learning_rate': 0.00034401291263091337, 'epoch': 0.64}
{'loss': 0.0123, 'grad_norm': 0.00469970703125, 'learning_rate': 0.000341841261794451, 'epoch': 0.64}
{'loss': 0.0123, 'grad_norm': 0.00421142578125, 'learning_rate': 0.0003396729211873358, 'epoch': 0.64}
{'loss': 0.0124, 'grad_norm': 0.003936767578125, 'learning_rate': 0.0003375079361924834, 'epoch': 0.64}
{'loss': 0.0125, 'grad_norm': 0.00347900390625, 'learning_rate': 0.00033534635212257804, 'epoch': 0.65}
{'loss': 0.0127, 'grad_norm': 0.00469970703125, 'learning_rate': 0.00033318821421912193, 'epoch': 0.65}
{'loss': 0.0128, 'grad_norm': 0.005096435546875, 'learning_rate': 0.00033103356765149086, 'epoch': 0.65}
{'loss': 0.0127, 'grad_norm': 0.004425048828125, 'learning_rate': 0.00032888245751598724, 'epoch': 0.65}
{'loss': 0.0124, 'grad_norm': 0.004364013671875, 'learning_rate': 0.00032673492883489693, 'epoch': 0.65}
{'loss': 0.0128, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0003245910265555464, 'epoch': 0.65}
{'loss': 0.0123, 'grad_norm': 0.004425048828125, 'learning_rate': 0.00032245079554936245, 'epoch': 0.65}
{'loss': 0.0125, 'grad_norm': 0.0038299560546875, 'learning_rate': 0.000320314280610933, 'epoch': 0.66}
{'loss': 0.0128, 'grad_norm': 0.02734375, 'learning_rate': 0.00031818152645706946, 'epoch': 0.66}
{'loss': 0.0127, 'grad_norm': 0.0052490234375, 'learning_rate': 0.00031605257772587033, 'epoch': 0.66}
{'loss': 0.0124, 'grad_norm': 0.0035552978515625, 'learning_rate': 0.0003139274789757878, 'epoch': 0.66}
{'loss': 0.0124, 'grad_norm': 0.0033721923828125, 'learning_rate': 0.00031180627468469494, 'epoch': 0.66}
{'loss': 0.0124, 'grad_norm': 0.004180908203125, 'learning_rate': 0.00030968900924895434, 'epoch': 0.66}
{'loss': 0.0127, 'grad_norm': 0.004364013671875, 'learning_rate': 0.00030757572698248905, 'epoch': 0.66}
{'loss': 0.0129, 'grad_norm': 0.004241943359375, 'learning_rate': 0.00030546647211585553, 'epoch': 0.66}
{'loss': 0.0125, 'grad_norm': 0.00396728515625, 'learning_rate': 0.00030336128879531745, 'epoch': 0.67}
{'loss': 0.0123, 'grad_norm': 0.0035858154296875, 'learning_rate': 0.00030126022108192206, 'epoch': 0.67}
{'loss': 0.0124, 'grad_norm': 0.004425048828125, 'learning_rate': 0.0002991633129505772, 'epoch': 0.67}
{'loss': 0.0122, 'grad_norm': 0.0037841796875, 'learning_rate': 0.00029707060828913225, 'epoch': 0.67}
{'loss': 0.0125, 'grad_norm': 0.0035552978515625, 'learning_rate': 0.0002949821508974584, 'epoch': 0.67}
{'loss': 0.0122, 'grad_norm': 0.0035552978515625, 'learning_rate': 0.00029289798448653274, 'epoch': 0.67}
{'loss': 0.0124, 'grad_norm': 0.004058837890625, 'learning_rate': 0.0002908181526775227, 'epoch': 0.67}
{'loss': 0.0127, 'grad_norm': 0.003509521484375, 'learning_rate': 0.0002887426990008735, 'epoch': 0.68}
{'loss': 0.0122, 'grad_norm': 0.0028533935546875, 'learning_rate': 0.00028667166689539693, 'epoch': 0.68}
{'loss': 0.0122, 'grad_norm': 0.0040283203125, 'learning_rate': 0.0002846050997073625, 'epoch': 0.68}
{'loss': 0.0123, 'grad_norm': 0.004058837890625, 'learning_rate': 0.00028254304068958924, 'epoch': 0.68}
{'loss': 0.0125, 'grad_norm': 0.00396728515625, 'learning_rate': 0.000280485533000542, 'epoch': 0.68}
{'loss': 0.0124, 'grad_norm': 0.00469970703125, 'learning_rate': 0.0002784326197034266, 'epoch': 0.68}
{'loss': 0.0127, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0002763843437652895, 'epoch': 0.68}
{'loss': 0.0122, 'grad_norm': 0.0036773681640625, 'learning_rate': 0.00027434074805611844, 'epoch': 0.68}
{'loss': 0.0124, 'grad_norm': 0.0037841796875, 'learning_rate': 0.00027230187534794405, 'epoch': 0.69}
{'loss': 0.0124, 'grad_norm': 0.00341796875, 'learning_rate': 0.00027026776831394657, 'epoch': 0.69}
{'loss': 0.0122, 'grad_norm': 0.0038299560546875, 'learning_rate': 0.00026823846952756127, 'epoch': 0.69}
{'loss': 0.012, 'grad_norm': 0.00311279296875, 'learning_rate': 0.0002662140214615877, 'epoch': 0.69}
{'loss': 0.0122, 'grad_norm': 0.0028839111328125, 'learning_rate': 0.0002641944664873007, 'epoch': 0.69}
{'loss': 0.0122, 'grad_norm': 0.004302978515625, 'learning_rate': 0.0002621798468735641, 'epoch': 0.69}
{'loss': 0.0118, 'grad_norm': 0.0035400390625, 'learning_rate': 0.0002601702047859455, 'epoch': 0.69}
{'loss': 0.0119, 'grad_norm': 0.003509521484375, 'learning_rate': 0.00025816558228583417, 'epoch': 0.69}
{'loss': 0.0122, 'grad_norm': 0.0030364990234375, 'learning_rate': 0.0002561660213295598, 'epoch': 0.7}
{'loss': 0.0123, 'grad_norm': 0.00396728515625, 'learning_rate': 0.0002541715637675156, 'epoch': 0.7}
{'loss': 0.0122, 'grad_norm': 0.003814697265625, 'learning_rate': 0.0002521822513432821, 'epoch': 0.7}
{'loss': 0.0123, 'grad_norm': 0.0033721923828125, 'learning_rate': 0.0002501981256927519, 'epoch': 0.7}
{'loss': 0.0126, 'grad_norm': 0.003631591796875, 'learning_rate': 0.00024821922834326085, 'epoch': 0.7}
{'loss': 0.0127, 'grad_norm': 0.003570556640625, 'learning_rate': 0.00024624560071271684, 'epoch': 0.7}
{'loss': 0.0121, 'grad_norm': 0.003936767578125, 'learning_rate': 0.00024427728410873414, 'epoch': 0.7}
{'loss': 0.012, 'grad_norm': 0.00335693359375, 'learning_rate': 0.00024231431972776757, 'epoch': 0.71}
{'loss': 0.0125, 'grad_norm': 0.0034027099609375, 'learning_rate': 0.00024035674865425177, 'epoch': 0.71}
{'loss': 0.0121, 'grad_norm': 0.003662109375, 'learning_rate': 0.0002384046118597405, 'epoch': 0.71}
{'loss': 0.0121, 'grad_norm': 0.0035247802734375, 'learning_rate': 0.0002364579502020488, 'epoch': 0.71}
{'loss': 0.0119, 'grad_norm': 0.00390625, 'learning_rate': 0.0002345168044243983, 'epoch': 0.71}
{'loss': 0.0123, 'grad_norm': 0.0033721923828125, 'learning_rate': 0.00023258121515456475, 'epoch': 0.71}
{'loss': 0.0118, 'grad_norm': 0.003326416015625, 'learning_rate': 0.00023065122290402736, 'epoch': 0.71}
{'loss': 0.0122, 'grad_norm': 0.004119873046875, 'learning_rate': 0.00022872686806712033, 'epoch': 0.71}
{'loss': 0.012, 'grad_norm': 0.003997802734375, 'learning_rate': 0.00022680819092018851, 'epoch': 0.72}
{'loss': 0.0123, 'grad_norm': 0.0038604736328125, 'learning_rate': 0.00022489523162074393, 'epoch': 0.72}
{'loss': 0.0123, 'grad_norm': 0.0040283203125, 'learning_rate': 0.00022298803020662488, 'epoch': 0.72}
{'loss': 0.0119, 'grad_norm': 0.0036773681640625, 'learning_rate': 0.00022108662659515833, 'epoch': 0.72}
{'loss': 0.0123, 'grad_norm': 0.0038299560546875, 'learning_rate': 0.00021919106058232473, 'epoch': 0.72}
{'loss': 0.0121, 'grad_norm': 0.0033111572265625, 'learning_rate': 0.00021730137184192494, 'epoch': 0.72}
{'loss': 0.0122, 'grad_norm': 0.0032806396484375, 'learning_rate': 0.00021541759992474907, 'epoch': 0.72}
{'loss': 0.0124, 'grad_norm': 0.00384521484375, 'learning_rate': 0.00021353978425775005, 'epoch': 0.72}
{'loss': 0.0125, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0002116679641432176, 'epoch': 0.73}
{'loss': 0.0123, 'grad_norm': 0.003570556640625, 'learning_rate': 0.0002098021787579552, 'epoch': 0.73}
{'loss': 0.0123, 'grad_norm': 0.00347900390625, 'learning_rate': 0.00020794246715246162, 'epoch': 0.73}
{'loss': 0.012, 'grad_norm': 0.004150390625, 'learning_rate': 0.00020608886825011186, 'epoch': 0.73}
{'loss': 0.0123, 'grad_norm': 0.004180908203125, 'learning_rate': 0.00020424142084634394, 'epoch': 0.73}
{'loss': 0.0118, 'grad_norm': 0.0029144287109375, 'learning_rate': 0.0002024001636078458, 'epoch': 0.73}
{'loss': 0.0123, 'grad_norm': 0.0030059814453125, 'learning_rate': 0.00020056513507174685, 'epoch': 0.73}
{'loss': 0.0125, 'grad_norm': 0.0037841796875, 'learning_rate': 0.000198736373644811, 'epoch': 0.74}
{'loss': 0.0126, 'grad_norm': 0.0040283203125, 'learning_rate': 0.00019691391760263299, 'epoch': 0.74}
{'loss': 0.0124, 'grad_norm': 0.0038909912109375, 'learning_rate': 0.00019509780508883672, 'epoch': 0.74}
{'loss': 0.0121, 'grad_norm': 0.003662109375, 'learning_rate': 0.000193288074114278, 'epoch': 0.74}
{'loss': 0.0122, 'grad_norm': 0.0035858154296875, 'learning_rate': 0.00019148476255624765, 'epoch': 0.74}
{'loss': 0.0127, 'grad_norm': 0.003875732421875, 'learning_rate': 0.00018968790815768023, 'epoch': 0.74}
{'loss': 0.0123, 'grad_norm': 0.0031280517578125, 'learning_rate': 0.00018789754852636243, 'epoch': 0.74}
{'loss': 0.012, 'grad_norm': 0.0033111572265625, 'learning_rate': 0.0001861137211341476, 'epoch': 0.74}
{'loss': 0.0127, 'grad_norm': 0.003662109375, 'learning_rate': 0.00018433646331617043, 'epoch': 0.75}
{'loss': 0.0129, 'grad_norm': 0.0034637451171875, 'learning_rate': 0.0001825658122700654, 'epoch': 0.75}
{'loss': 0.0123, 'grad_norm': 0.0029296875, 'learning_rate': 0.00018080180505518923, 'epoch': 0.75}
{'loss': 0.0123, 'grad_norm': 0.002960205078125, 'learning_rate': 0.0001790444785918444, 'epoch': 0.75}
{'loss': 0.0126, 'grad_norm': 0.003173828125, 'learning_rate': 0.00017729386966050664, 'epoch': 0.75}
{'loss': 0.012, 'grad_norm': 0.0048828125, 'learning_rate': 0.00017555001490105488, 'epoch': 0.75}
{'loss': 0.0118, 'grad_norm': 0.0035247802734375, 'learning_rate': 0.00017381295081200505, 'epoch': 0.75}
{'loss': 0.0121, 'grad_norm': 0.00286865234375, 'learning_rate': 0.00017208271374974577, 'epoch': 0.76}
{'loss': 0.0129, 'grad_norm': 0.0035400390625, 'learning_rate': 0.00017035933992777703, 'epoch': 0.76}
{'loss': 0.0124, 'grad_norm': 0.003021240234375, 'learning_rate': 0.00016864286541595286, 'epoch': 0.76}
{'loss': 0.0122, 'grad_norm': 0.00390625, 'learning_rate': 0.0001669333261397265, 'epoch': 0.76}
{'loss': 0.0123, 'grad_norm': 0.003173828125, 'learning_rate': 0.00016523075787939763, 'epoch': 0.76}
{'loss': 0.0122, 'grad_norm': 0.003265380859375, 'learning_rate': 0.00016353519626936396, 'epoch': 0.76}
{'loss': 0.0127, 'grad_norm': 0.003509521484375, 'learning_rate': 0.00016184667679737609, 'epoch': 0.76}
{'loss': 0.0127, 'grad_norm': 0.003570556640625, 'learning_rate': 0.0001601652348037938, 'epoch': 0.76}
{'loss': 0.0126, 'grad_norm': 0.003448486328125, 'learning_rate': 0.00015849090548084643, 'epoch': 0.77}
{'loss': 0.0133, 'grad_norm': 0.0225830078125, 'learning_rate': 0.00015682372387189707, 'epoch': 0.77}
{'loss': 0.0125, 'grad_norm': 0.0040283203125, 'learning_rate': 0.00015516372487070867, 'epoch': 0.77}
{'loss': 0.0127, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0001535109432207133, 'epoch': 0.77}
{'loss': 0.0121, 'grad_norm': 0.0035858154296875, 'learning_rate': 0.00015186541351428545, 'epoch': 0.77}
{'loss': 0.0123, 'grad_norm': 0.0035552978515625, 'learning_rate': 0.00015022717019201826, 'epoch': 0.77}
{'loss': 0.0128, 'grad_norm': 0.0036163330078125, 'learning_rate': 0.0001485962475420023, 'epoch': 0.77}
{'loss': 0.0122, 'grad_norm': 0.003326416015625, 'learning_rate': 0.00014697267969910761, 'epoch': 0.77}
{'loss': 0.0126, 'grad_norm': 0.003692626953125, 'learning_rate': 0.00014535650064427004, 'epoch': 0.78}
{'loss': 0.0121, 'grad_norm': 0.003753662109375, 'learning_rate': 0.0001437477442037796, 'epoch': 0.78}
{'loss': 0.0125, 'grad_norm': 0.003753662109375, 'learning_rate': 0.00014214644404857268, 'epoch': 0.78}
{'loss': 0.0124, 'grad_norm': 0.0028533935546875, 'learning_rate': 0.00014055263369352672, 'epoch': 0.78}
{'loss': 0.0122, 'grad_norm': 0.0034637451171875, 'learning_rate': 0.00013896634649675937, 'epoch': 0.78}
{'loss': 0.0121, 'grad_norm': 0.0031280517578125, 'learning_rate': 0.00013738761565893038, 'epoch': 0.78}
{'loss': 0.0124, 'grad_norm': 0.003082275390625, 'learning_rate': 0.00013581647422254646, 'epoch': 0.78}
{'loss': 0.0126, 'grad_norm': 0.0036468505859375, 'learning_rate': 0.0001342529550712694, 'epoch': 0.79}
{'loss': 0.0129, 'grad_norm': 0.0034942626953125, 'learning_rate': 0.00013269709092922843, 'epoch': 0.79}
{'loss': 0.0123, 'grad_norm': 0.00384521484375, 'learning_rate': 0.0001311489143603352, 'epoch': 0.79}
{'loss': 0.0126, 'grad_norm': 0.0030364990234375, 'learning_rate': 0.00012960845776760154, 'epoch': 0.79}
{'loss': 0.0123, 'grad_norm': 0.0035552978515625, 'learning_rate': 0.00012807575339246236, 'epoch': 0.79}
{'loss': 0.0125, 'grad_norm': 0.00311279296875, 'learning_rate': 0.00012655083331409973, 'epoch': 0.79}
{'loss': 0.0121, 'grad_norm': 0.0024566650390625, 'learning_rate': 0.00012503372944877255, 'epoch': 0.79}
{'loss': 0.0123, 'grad_norm': 0.003173828125, 'learning_rate': 0.00012352447354914753, 'epoch': 0.79}
{'loss': 0.0124, 'grad_norm': 0.0030975341796875, 'learning_rate': 0.00012202309720363547, 'epoch': 0.8}
{'loss': 0.0121, 'grad_norm': 0.00250244140625, 'learning_rate': 0.00012052963183572968, 'epoch': 0.8}
{'loss': 0.0128, 'grad_norm': 0.00341796875, 'learning_rate': 0.00011904410870334803, 'epoch': 0.8}
{'loss': 0.0123, 'grad_norm': 0.0023956298828125, 'learning_rate': 0.00011756655889817952, 'epoch': 0.8}
{'loss': 0.0126, 'grad_norm': 0.0032958984375, 'learning_rate': 0.00011609701334503292, 'epoch': 0.8}
{'loss': 0.013, 'grad_norm': 0.003143310546875, 'learning_rate': 0.00011463550280118956, 'epoch': 0.8}
{'loss': 0.0122, 'grad_norm': 0.00341796875, 'learning_rate': 0.00011318205785575964, 'epoch': 0.8}
{'loss': 0.0121, 'grad_norm': 0.0028533935546875, 'learning_rate': 0.00011173670892904225, 'epoch': 0.8}
{'loss': 0.0121, 'grad_norm': 0.0031890869140625, 'learning_rate': 0.00011029948627188868, 'epoch': 0.81}
{'loss': 0.0127, 'grad_norm': 0.0030670166015625, 'learning_rate': 0.00010887041996506857, 'epoch': 0.81}
{'loss': 0.0121, 'grad_norm': 0.003021240234375, 'learning_rate': 0.00010744953991864126, 'epoch': 0.81}
{'loss': 0.0122, 'grad_norm': 0.003265380859375, 'learning_rate': 0.00010603687587132932, 'epoch': 0.81}
{'loss': 0.0127, 'grad_norm': 0.0034942626953125, 'learning_rate': 0.00010463245738989635, 'epoch': 0.81}
{'loss': 0.0124, 'grad_norm': 0.0027008056640625, 'learning_rate': 0.00010323631386852722, 'epoch': 0.81}
{'loss': 0.0121, 'grad_norm': 0.002777099609375, 'learning_rate': 0.00010184847452821444, 'epoch': 0.81}
{'loss': 0.0124, 'grad_norm': 0.0028076171875, 'learning_rate': 0.00010046896841614551, 'epoch': 0.82}
{'loss': 0.0124, 'grad_norm': 0.003143310546875, 'learning_rate': 9.909782440509491e-05, 'epoch': 0.82}
{'loss': 0.0124, 'grad_norm': 0.005157470703125, 'learning_rate': 9.773507119282044e-05, 'epoch': 0.82}
{'loss': 0.0122, 'grad_norm': 0.002899169921875, 'learning_rate': 9.638073730146219e-05, 'epoch': 0.82}
{'loss': 0.012, 'grad_norm': 0.0029144287109375, 'learning_rate': 9.50348510769457e-05, 'epoch': 0.82}
{'loss': 0.012, 'grad_norm': 0.0029754638671875, 'learning_rate': 9.369744068838798e-05, 'epoch': 0.82}
{'loss': 0.012, 'grad_norm': 0.0031585693359375, 'learning_rate': 9.236853412750935e-05, 'epoch': 0.82}
{'loss': 0.012, 'grad_norm': 0.0028533935546875, 'learning_rate': 9.104815920804643e-05, 'epoch': 0.82}
{'loss': 0.0123, 'grad_norm': 0.0028076171875, 'learning_rate': 8.973634356517063e-05, 'epoch': 0.83}
{'loss': 0.0123, 'grad_norm': 0.0030517578125, 'learning_rate': 8.843311465490888e-05, 'epoch': 0.83}
{'loss': 0.0126, 'grad_norm': 0.002685546875, 'learning_rate': 8.713849975357024e-05, 'epoch': 0.83}
{'loss': 0.012, 'grad_norm': 0.003143310546875, 'learning_rate': 8.585252595717425e-05, 'epoch': 0.83}
{'loss': 0.0119, 'grad_norm': 0.00238037109375, 'learning_rate': 8.45752201808836e-05, 'epoch': 0.83}
{'loss': 0.0121, 'grad_norm': 0.007720947265625, 'learning_rate': 8.330660915844124e-05, 'epoch': 0.83}
{'loss': 0.0115, 'grad_norm': 0.0025177001953125, 'learning_rate': 8.204671944161091e-05, 'epoch': 0.83}
{'loss': 0.0122, 'grad_norm': 0.0029144287109375, 'learning_rate': 8.07955773996213e-05, 'epoch': 0.83}
{'loss': 0.0118, 'grad_norm': 0.0023956298828125, 'learning_rate': 7.955320921861375e-05, 'epoch': 0.84}
{'loss': 0.0119, 'grad_norm': 0.002960205078125, 'learning_rate': 7.831964090109478e-05, 'epoch': 0.84}
{'loss': 0.012, 'grad_norm': 0.00299072265625, 'learning_rate': 7.709489826539173e-05, 'epoch': 0.84}
{'loss': 0.012, 'grad_norm': 0.0030517578125, 'learning_rate': 7.58790069451118e-05, 'epoch': 0.84}
{'loss': 0.0123, 'grad_norm': 0.0025177001953125, 'learning_rate': 7.467199238860656e-05, 'epoch': 0.84}
{'loss': 0.0121, 'grad_norm': 0.00250244140625, 'learning_rate': 7.347387985843823e-05, 'epoch': 0.84}
{'loss': 0.0124, 'grad_norm': 0.002471923828125, 'learning_rate': 7.228469443085206e-05, 'epoch': 0.84}
{'loss': 0.0123, 'grad_norm': 0.002777099609375, 'learning_rate': 7.110446099525025e-05, 'epoch': 0.85}
{'loss': 0.0121, 'grad_norm': 0.0027923583984375, 'learning_rate': 6.993320425367223e-05, 'epoch': 0.85}
{'loss': 0.0123, 'grad_norm': 0.0031585693359375, 'learning_rate': 6.877094872027695e-05, 'epoch': 0.85}
{'loss': 0.0123, 'grad_norm': 0.0025482177734375, 'learning_rate': 6.761771872082972e-05, 'epoch': 0.85}
{'loss': 0.0122, 'grad_norm': 0.0025482177734375, 'learning_rate': 6.64735383921936e-05, 'epoch': 0.85}
{'loss': 0.0122, 'grad_norm': 0.0028533935546875, 'learning_rate': 6.53384316818239e-05, 'epoch': 0.85}
{'loss': 0.0118, 'grad_norm': 0.0025177001953125, 'learning_rate': 6.421242234726682e-05, 'epoch': 0.85}
{'loss': 0.0118, 'grad_norm': 0.00250244140625, 'learning_rate': 6.309553395566236e-05, 'epoch': 0.85}
{'loss': 0.0121, 'grad_norm': 0.0023651123046875, 'learning_rate': 6.198778988325132e-05, 'epoch': 0.86}
{'loss': 0.012, 'grad_norm': 0.0028839111328125, 'learning_rate': 6.088921331488567e-05, 'epoch': 0.86}
{'loss': 0.0118, 'grad_norm': 0.002227783203125, 'learning_rate': 5.979982724354366e-05, 'epoch': 0.86}
{'loss': 0.0119, 'grad_norm': 0.0025177001953125, 'learning_rate': 5.8719654469847896e-05, 'epoch': 0.86}
{'loss': 0.012, 'grad_norm': 0.0028533935546875, 'learning_rate': 5.7648717601588904e-05, 'epoch': 0.86}
{'loss': 0.0123, 'grad_norm': 0.002777099609375, 'learning_rate': 5.6587039053251856e-05, 'epoch': 0.86}
{'loss': 0.0122, 'grad_norm': 0.0028076171875, 'learning_rate': 5.553464104554656e-05, 'epoch': 0.86}
{'loss': 0.0122, 'grad_norm': 0.0023956298828125, 'learning_rate': 5.449154560494363e-05, 'epoch': 0.87}
{'loss': 0.0122, 'grad_norm': 0.0025482177734375, 'learning_rate': 5.3457774563212655e-05, 'epoch': 0.87}
{'loss': 0.0119, 'grad_norm': 0.0023956298828125, 'learning_rate': 5.243334955696577e-05, 'epoch': 0.87}
{'loss': 0.0122, 'grad_norm': 0.0028533935546875, 'learning_rate': 5.141829202720405e-05, 'epoch': 0.87}
{'loss': 0.0125, 'grad_norm': 0.0026702880859375, 'learning_rate': 5.041262321886958e-05, 'epoch': 0.87}
{'loss': 0.012, 'grad_norm': 0.0025634765625, 'learning_rate': 4.9416364180400574e-05, 'epoch': 0.87}
{'loss': 0.0121, 'grad_norm': 0.0026092529296875, 'learning_rate': 4.842953576329051e-05, 'epoch': 0.87}
{'loss': 0.0122, 'grad_norm': 0.002899169921875, 'learning_rate': 4.7452158621651755e-05, 'epoch': 0.87}
{'loss': 0.0122, 'grad_norm': 0.0026397705078125, 'learning_rate': 4.64842532117839e-05, 'epoch': 0.88}
{'loss': 0.012, 'grad_norm': 0.002838134765625, 'learning_rate': 4.552583979174496e-05, 'epoch': 0.88}
{'loss': 0.0125, 'grad_norm': 0.0021820068359375, 'learning_rate': 4.457693842092741e-05, 'epoch': 0.88}
{'loss': 0.0122, 'grad_norm': 0.002777099609375, 'learning_rate': 4.363756895963883e-05, 'epoch': 0.88}
{'loss': 0.0122, 'grad_norm': 0.0023345947265625, 'learning_rate': 4.270775106868585e-05, 'epoch': 0.88}
{'loss': 0.0124, 'grad_norm': 0.002410888671875, 'learning_rate': 4.1787504208962544e-05, 'epoch': 0.88}
{'loss': 0.0124, 'grad_norm': 0.0023651123046875, 'learning_rate': 4.087684764104338e-05, 'epoch': 0.88}
{'loss': 0.0124, 'grad_norm': 0.0028228759765625, 'learning_rate': 3.997580042478016e-05, 'epoch': 0.88}
{'loss': 0.012, 'grad_norm': 0.0027008056640625, 'learning_rate': 3.908438141890291e-05, 'epoch': 0.89}
{'loss': 0.0121, 'grad_norm': 0.0023956298828125, 'learning_rate': 3.820260928062502e-05, 'epoch': 0.89}
{'loss': 0.012, 'grad_norm': 0.0023040771484375, 'learning_rate': 3.733050246525321e-05, 'epoch': 0.89}
{'loss': 0.0122, 'grad_norm': 0.002349853515625, 'learning_rate': 3.646807922580098e-05, 'epoch': 0.89}
{'loss': 0.0125, 'grad_norm': 0.0025177001953125, 'learning_rate': 3.561535761260642e-05, 'epoch': 0.89}
{'loss': 0.0128, 'grad_norm': 0.00225830078125, 'learning_rate': 3.477235547295493e-05, 'epoch': 0.89}
{'loss': 0.0127, 'grad_norm': 0.002227783203125, 'learning_rate': 3.3939090450704924e-05, 'epoch': 0.89}
{'loss': 0.0124, 'grad_norm': 0.002532958984375, 'learning_rate': 3.3115579985919463e-05, 'epoch': 0.9}
{'loss': 0.0121, 'grad_norm': 0.0025634765625, 'learning_rate': 3.230184131450031e-05, 'epoch': 0.9}
{'loss': 0.0126, 'grad_norm': 0.0027008056640625, 'learning_rate': 3.149789146782794e-05, 'epoch': 0.9}
{'loss': 0.0134, 'grad_norm': 0.0024566650390625, 'learning_rate': 3.070374727240466e-05, 'epoch': 0.9}
{'loss': 0.0123, 'grad_norm': 0.0023956298828125, 'learning_rate': 2.9919425349502706e-05, 'epoch': 0.9}
{'loss': 0.0122, 'grad_norm': 0.002288818359375, 'learning_rate': 2.9144942114815832e-05, 'epoch': 0.9}
{'loss': 0.0121, 'grad_norm': 0.0021820068359375, 'learning_rate': 2.8380313778116506e-05, 'epoch': 0.9}
{'loss': 0.0126, 'grad_norm': 0.0023193359375, 'learning_rate': 2.762555634291597e-05, 'epoch': 0.9}
