Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:43: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                              | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                             
{'loss': 84.0796, 'grad_norm': 9633.8232421875, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'skipped_batches': 0, 'epoch': 0.0}
{'loss': 6.3244, 'grad_norm': 5.872466564178467, 'learning_rate': 4.817291893365055e-05, 'ce_loss': 0.035767436027526855, 'kl_loss': 1.181797742843628, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.0368, 'grad_norm': 5.345344543457031, 'learning_rate': 4.8169910253049645e-05, 'ce_loss': 0.05603363737463951, 'kl_loss': 1.1460378170013428, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.8548, 'grad_norm': 6.249680995941162, 'learning_rate': 4.816689919137996e-05, 'ce_loss': 0.028935061767697334, 'kl_loss': 0.9727523922920227, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 10.2195, 'grad_norm': 32.7440071105957, 'learning_rate': 4.816388574895091e-05, 'ce_loss': 0.04653941094875336, 'kl_loss': 1.6253299713134766, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.6395, 'grad_norm': 7.832214832305908, 'learning_rate': 4.816086992607219e-05, 'ce_loss': 0.05134100094437599, 'kl_loss': 1.5330049991607666, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.5195, 'grad_norm': 11.783323287963867, 'learning_rate': 4.815785172305372e-05, 'ce_loss': 0.1100582629442215, 'kl_loss': 1.8925284147262573, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.7214, 'grad_norm': 6.2591423988342285, 'learning_rate': 4.8154831140205664e-05, 'ce_loss': 0.13959500193595886, 'kl_loss': 1.4557092189788818, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.7017, 'grad_norm': 7.628385543823242, 'learning_rate': 4.8151808177838434e-05, 'ce_loss': 0.053030818700790405, 'kl_loss': 1.2591997385025024, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.3162, 'grad_norm': 4.702739238739014, 'learning_rate': 4.814878283626269e-05, 'ce_loss': 0.10046441853046417, 'kl_loss': 1.4731721878051758, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.626, 'grad_norm': 6.477867603302002, 'learning_rate': 4.814575511578933e-05, 'ce_loss': 0.07559327781200409, 'kl_loss': 1.9218121767044067, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.7632, 'grad_norm': 5.279036998748779, 'learning_rate': 4.8142725016729494e-05, 'ce_loss': 0.049088235944509506, 'kl_loss': 1.0735962390899658, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.1342, 'grad_norm': 10.179411888122559, 'learning_rate': 4.8139692539394586e-05, 'ce_loss': 0.06059568375349045, 'kl_loss': 2.0460963249206543, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.1354, 'grad_norm': 8.330974578857422, 'learning_rate': 4.813665768409623e-05, 'ce_loss': 0.053786501288414, 'kl_loss': 1.2116780281066895, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.2211, 'grad_norm': 6.217544078826904, 'learning_rate': 4.8133620451146306e-05, 'ce_loss': 0.0743507593870163, 'kl_loss': 2.007112979888916, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.1862, 'grad_norm': 5.013686656951904, 'learning_rate': 4.8130580840856933e-05, 'ce_loss': 0.05496079474687576, 'kl_loss': 1.6509292125701904, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.16, 'grad_norm': 24.492189407348633, 'learning_rate': 4.8127538853540485e-05, 'ce_loss': 0.0634647011756897, 'kl_loss': 1.9414259195327759, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 8.6284, 'grad_norm': 8.943769454956055, 'learning_rate': 4.8124494489509576e-05, 'ce_loss': 0.08954226970672607, 'kl_loss': 1.347581386566162, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.3473, 'grad_norm': 7.700584888458252, 'learning_rate': 4.8121447749077055e-05, 'ce_loss': 0.054332803934812546, 'kl_loss': 1.2427756786346436, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.786, 'grad_norm': 5.2485151290893555, 'learning_rate': 4.811839863255602e-05, 'ce_loss': 0.08353216201066971, 'kl_loss': 1.718833088874817, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 8.8411, 'grad_norm': 11.051935195922852, 'learning_rate': 4.811534714025981e-05, 'ce_loss': 0.03847476840019226, 'kl_loss': 0.8295656442642212, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.2936, 'grad_norm': 6.99819278717041, 'learning_rate': 4.8112293272502043e-05, 'ce_loss': 0.07387072592973709, 'kl_loss': 1.621228814125061, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.9904, 'grad_norm': 30.616558074951172, 'learning_rate': 4.810923702959652e-05, 'ce_loss': 0.08064666390419006, 'kl_loss': 1.305142879486084, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.1272, 'grad_norm': 5.030889511108398, 'learning_rate': 4.8106178411857326e-05, 'ce_loss': 0.05237799882888794, 'kl_loss': 1.2173610925674438, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.5972, 'grad_norm': 10.219934463500977, 'learning_rate': 4.810311741959879e-05, 'ce_loss': 0.06412291526794434, 'kl_loss': 1.121995449066162, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.7033, 'grad_norm': 6.318943500518799, 'learning_rate': 4.8100054053135466e-05, 'ce_loss': 0.17919674515724182, 'kl_loss': 2.3399786949157715, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 8.2051, 'grad_norm': 10.379956245422363, 'learning_rate': 4.8096988312782174e-05, 'ce_loss': 0.07386641204357147, 'kl_loss': 4.095602035522461, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 8.1113, 'grad_norm': 7.756335735321045, 'learning_rate': 4.8093920198853946e-05, 'ce_loss': 0.0927671566605568, 'kl_loss': 1.5644468069076538, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.6005, 'grad_norm': 4.839117527008057, 'learning_rate': 4.809084971166611e-05, 'ce_loss': 0.06795831769704819, 'kl_loss': 1.7584012746810913, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.1688, 'grad_norm': 6.845785140991211, 'learning_rate': 4.8087776851534173e-05, 'ce_loss': 0.0395236611366272, 'kl_loss': 1.2001012563705444, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 8.0341, 'grad_norm': 22.13613510131836, 'learning_rate': 4.808470161877394e-05, 'ce_loss': 0.06459102034568787, 'kl_loss': 1.4413858652114868, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.2638, 'grad_norm': 8.52441120147705, 'learning_rate': 4.808162401370143e-05, 'ce_loss': 0.0904080867767334, 'kl_loss': 1.2715791463851929, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.1906, 'grad_norm': 5.241307258605957, 'learning_rate': 4.8078544036632926e-05, 'ce_loss': 0.07238882035017014, 'kl_loss': 1.3982203006744385, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.1228, 'grad_norm': 7.172023296356201, 'learning_rate': 4.807546168788494e-05, 'ce_loss': 0.04912572726607323, 'kl_loss': 1.9428837299346924, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.9448, 'grad_norm': 6.786466598510742, 'learning_rate': 4.807237696777421e-05, 'ce_loss': 0.14041545987129211, 'kl_loss': 2.5192089080810547, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.1798, 'grad_norm': 7.697716236114502, 'learning_rate': 4.806928987661777e-05, 'ce_loss': 0.06242016702890396, 'kl_loss': 1.3924665451049805, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.2546, 'grad_norm': 14.717202186584473, 'learning_rate': 4.806620041473284e-05, 'ce_loss': 0.08620262891054153, 'kl_loss': 1.1297407150268555, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.43, 'grad_norm': 5.574127674102783, 'learning_rate': 4.806310858243694e-05, 'ce_loss': 0.06886198371648788, 'kl_loss': 1.479154348373413, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.8065, 'grad_norm': 7.1629133224487305, 'learning_rate': 4.806001438004778e-05, 'ce_loss': 0.03470540791749954, 'kl_loss': 0.9744729995727539, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.7431, 'grad_norm': 7.128094673156738, 'learning_rate': 4.805691780788334e-05, 'ce_loss': 0.10266699641942978, 'kl_loss': 2.3114802837371826, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.0681, 'grad_norm': 7.310420989990234, 'learning_rate': 4.805381886626185e-05, 'ce_loss': 0.06473714113235474, 'kl_loss': 0.8386544585227966, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.0498, 'grad_norm': 7.0123467445373535, 'learning_rate': 4.805071755550177e-05, 'ce_loss': 0.10924680531024933, 'kl_loss': 1.3259197473526, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.1472, 'grad_norm': 8.480914115905762, 'learning_rate': 4.8047613875921805e-05, 'ce_loss': 0.15513785183429718, 'kl_loss': 2.5406174659729004, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.6456, 'grad_norm': 9.905216217041016, 'learning_rate': 4.8044507827840905e-05, 'ce_loss': 0.0834902673959732, 'kl_loss': 1.7471288442611694, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.4393, 'grad_norm': 6.227535724639893, 'learning_rate': 4.804139941157828e-05, 'ce_loss': 0.08733565360307693, 'kl_loss': 1.6415278911590576, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.8361, 'grad_norm': 9.018778800964355, 'learning_rate': 4.803828862745334e-05, 'ce_loss': 0.06471194326877594, 'kl_loss': 1.523611068725586, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 7.6831, 'grad_norm': 8.925332069396973, 'learning_rate': 4.80351754757858e-05, 'ce_loss': 0.06517571210861206, 'kl_loss': 1.8040897846221924, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 9.6598, 'grad_norm': 14.909052848815918, 'learning_rate': 4.8032059956895565e-05, 'ce_loss': 0.15457670390605927, 'kl_loss': 1.7556040287017822, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 5.9375, 'grad_norm': 5.382038116455078, 'learning_rate': 4.8028942071102804e-05, 'ce_loss': 0.036637358367443085, 'kl_loss': 0.8428192138671875, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.5596, 'grad_norm': 7.39035177230835, 'learning_rate': 4.802582181872793e-05, 'ce_loss': 0.03612370789051056, 'kl_loss': 1.1948583126068115, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 8.6944, 'grad_norm': 18.74295425415039, 'learning_rate': 4.8022699200091606e-05, 'ce_loss': 0.20199048519134521, 'kl_loss': 6.2495222091674805, 'skipped_batches': 0, 'epoch': 0.14}
{'loss': 6.2962, 'grad_norm': 4.938685894012451, 'learning_rate': 4.8019574215514705e-05, 'ce_loss': 0.04145127162337303, 'kl_loss': 1.1651426553726196, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.4632, 'grad_norm': 5.583778381347656, 'learning_rate': 4.80164468653184e-05, 'ce_loss': 0.11062220484018326, 'kl_loss': 1.825732946395874, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.0613, 'grad_norm': 17.099634170532227, 'learning_rate': 4.801331714982406e-05, 'ce_loss': 0.04973771423101425, 'kl_loss': 1.7373930215835571, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.6962, 'grad_norm': 8.135869979858398, 'learning_rate': 4.80101850693533e-05, 'ce_loss': 0.16721616685390472, 'kl_loss': 1.6559879779815674, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 9.7939, 'grad_norm': 12.978620529174805, 'learning_rate': 4.8007050624228e-05, 'ce_loss': 0.059275418519973755, 'kl_loss': 2.1335883140563965, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.294, 'grad_norm': 10.214940071105957, 'learning_rate': 4.800391381477029e-05, 'ce_loss': 0.07779677957296371, 'kl_loss': 1.4280736446380615, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 8.3626, 'grad_norm': 12.873000144958496, 'learning_rate': 4.8000774641302493e-05, 'ce_loss': 0.14754587411880493, 'kl_loss': 3.8087527751922607, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.5859, 'grad_norm': 5.6932597160339355, 'learning_rate': 4.799763310414724e-05, 'ce_loss': 0.03844400495290756, 'kl_loss': 0.9084395170211792, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.3571, 'grad_norm': 4.731935501098633, 'learning_rate': 4.799448920362734e-05, 'ce_loss': 0.0392601415514946, 'kl_loss': 1.292252540588379, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.7497, 'grad_norm': 5.393413543701172, 'learning_rate': 4.799134294006592e-05, 'ce_loss': 0.05873410403728485, 'kl_loss': 1.5283973217010498, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.0016, 'grad_norm': 4.750830173492432, 'learning_rate': 4.7988194313786275e-05, 'ce_loss': 0.06529946625232697, 'kl_loss': 1.0614368915557861, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.7212, 'grad_norm': 5.461298942565918, 'learning_rate': 4.7985043325111974e-05, 'ce_loss': 0.1049962267279625, 'kl_loss': 1.4911853075027466, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.5588, 'grad_norm': 7.136112689971924, 'learning_rate': 4.7981889974366846e-05, 'ce_loss': 0.06615377962589264, 'kl_loss': 1.1415605545043945, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.3205, 'grad_norm': 10.034024238586426, 'learning_rate': 4.7978734261874935e-05, 'ce_loss': 0.05170034244656563, 'kl_loss': 1.4298962354660034, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.3265, 'grad_norm': 13.154290199279785, 'learning_rate': 4.797557618796056e-05, 'ce_loss': 0.09863193333148956, 'kl_loss': 1.4924125671386719, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.1578, 'grad_norm': 5.385533332824707, 'learning_rate': 4.797241575294823e-05, 'ce_loss': 0.05869930982589722, 'kl_loss': 1.3693503141403198, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 9.2695, 'grad_norm': 11.092232704162598, 'learning_rate': 4.796925295716276e-05, 'ce_loss': 0.04204525426030159, 'kl_loss': 0.9523746371269226, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.9347, 'grad_norm': 157.96414184570312, 'learning_rate': 4.796608780092915e-05, 'ce_loss': 0.10491253435611725, 'kl_loss': 1.8354535102844238, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.186, 'grad_norm': 6.546742916107178, 'learning_rate': 4.7962920284572695e-05, 'ce_loss': 0.0943770557641983, 'kl_loss': 1.7251163721084595, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.6608, 'grad_norm': 5.8854241371154785, 'learning_rate': 4.795975040841889e-05, 'ce_loss': 0.04389673471450806, 'kl_loss': 1.1345024108886719, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.5848, 'grad_norm': 4.594852924346924, 'learning_rate': 4.795657817279349e-05, 'ce_loss': 0.09129353612661362, 'kl_loss': 1.6468812227249146, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.7254, 'grad_norm': 13.321563720703125, 'learning_rate': 4.7953403578022495e-05, 'ce_loss': 0.12494464218616486, 'kl_loss': 0.999617338180542, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.7073, 'grad_norm': 6.265350818634033, 'learning_rate': 4.795022662443214e-05, 'ce_loss': 0.05564330518245697, 'kl_loss': 1.3267866373062134, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.4884, 'grad_norm': 9.539684295654297, 'learning_rate': 4.794704731234891e-05, 'ce_loss': 0.21163500845432281, 'kl_loss': 2.008608341217041, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.2283, 'grad_norm': 8.276862144470215, 'learning_rate': 4.794386564209953e-05, 'ce_loss': 0.10370074212551117, 'kl_loss': 3.806450843811035, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.0909, 'grad_norm': 7.574481964111328, 'learning_rate': 4.7940681614010966e-05, 'ce_loss': 0.05525732412934303, 'kl_loss': 1.3870487213134766, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.4368, 'grad_norm': 17.573650360107422, 'learning_rate': 4.793749522841042e-05, 'ce_loss': 0.05900213122367859, 'kl_loss': 1.494990348815918, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.9292, 'grad_norm': 7.174686908721924, 'learning_rate': 4.793430648562536e-05, 'ce_loss': 0.08645866811275482, 'kl_loss': 1.1886634826660156, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.6705, 'grad_norm': 12.761970520019531, 'learning_rate': 4.793111538598345e-05, 'ce_loss': 0.05715695768594742, 'kl_loss': 1.7018864154815674, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.9717, 'grad_norm': 9.921335220336914, 'learning_rate': 4.7927921929812654e-05, 'ce_loss': 0.05440104007720947, 'kl_loss': 1.6769075393676758, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.1031, 'grad_norm': 5.29508638381958, 'learning_rate': 4.7924726117441135e-05, 'ce_loss': 0.05625392496585846, 'kl_loss': 1.805141568183899, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.0682, 'grad_norm': 7.160427093505859, 'learning_rate': 4.792152794919731e-05, 'ce_loss': 0.04679189994931221, 'kl_loss': 1.0207507610321045, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.5658, 'grad_norm': 5.081298351287842, 'learning_rate': 4.791832742540985e-05, 'ce_loss': 0.12325122207403183, 'kl_loss': 1.4969866275787354, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.4633, 'grad_norm': 5.612946510314941, 'learning_rate': 4.791512454640764e-05, 'ce_loss': 0.07632924616336823, 'kl_loss': 1.1631567478179932, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.9954, 'grad_norm': 5.586694717407227, 'learning_rate': 4.7911919312519856e-05, 'ce_loss': 0.05536159873008728, 'kl_loss': 1.5344088077545166, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.609, 'grad_norm': 6.1267991065979, 'learning_rate': 4.7908711724075863e-05, 'ce_loss': 0.03649207949638367, 'kl_loss': 0.8830665946006775, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.6735, 'grad_norm': 47.313899993896484, 'learning_rate': 4.7905501781405295e-05, 'ce_loss': 0.058879293501377106, 'kl_loss': 0.9599475264549255, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.1004, 'grad_norm': 357.8055725097656, 'learning_rate': 4.790228948483803e-05, 'ce_loss': 0.05438391491770744, 'kl_loss': 4.4016594886779785, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.0097, 'grad_norm': 6.547753810882568, 'learning_rate': 4.7899074834704165e-05, 'ce_loss': 0.061136290431022644, 'kl_loss': 1.6823081970214844, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.9244, 'grad_norm': 6.873129844665527, 'learning_rate': 4.789585783133408e-05, 'ce_loss': 0.06903953850269318, 'kl_loss': 1.5529732704162598, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.333, 'grad_norm': 7.401594638824463, 'learning_rate': 4.789263847505835e-05, 'ce_loss': 0.16397106647491455, 'kl_loss': 1.8492094278335571, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 10.8066, 'grad_norm': 20.438526153564453, 'learning_rate': 4.788941676620783e-05, 'ce_loss': 0.03317154198884964, 'kl_loss': 0.9789555072784424, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.5916, 'grad_norm': 7.244673252105713, 'learning_rate': 4.788619270511359e-05, 'ce_loss': 0.09773008525371552, 'kl_loss': 1.7070467472076416, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.2777, 'grad_norm': 11.121931076049805, 'learning_rate': 4.788296629210695e-05, 'ce_loss': 0.13453973829746246, 'kl_loss': 2.4661295413970947, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.6596, 'grad_norm': 6.496361255645752, 'learning_rate': 4.7879737527519485e-05, 'ce_loss': 0.04995742067694664, 'kl_loss': 1.276472806930542, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.2321, 'grad_norm': 6.519658088684082, 'learning_rate': 4.7876506411682994e-05, 'ce_loss': 0.07964075356721878, 'kl_loss': 1.3015424013137817, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.9037, 'grad_norm': 5.444613456726074, 'learning_rate': 4.787327294492954e-05, 'ce_loss': 0.07474161684513092, 'kl_loss': 2.220367431640625, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 8.5793, 'grad_norm': 11.712254524230957, 'learning_rate': 4.787003712759138e-05, 'ce_loss': 0.12615247070789337, 'kl_loss': 2.165390968322754, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.6927, 'grad_norm': 5.509233474731445, 'learning_rate': 4.786679896000107e-05, 'ce_loss': 0.06984496116638184, 'kl_loss': 1.269992470741272, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.8772, 'grad_norm': 6.203904628753662, 'learning_rate': 4.786355844249138e-05, 'ce_loss': 0.05102206766605377, 'kl_loss': 1.169251561164856, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.13, 'grad_norm': 6.271267890930176, 'learning_rate': 4.7860315575395316e-05, 'ce_loss': 0.10180378705263138, 'kl_loss': 2.234351396560669, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.7026, 'grad_norm': 7.733254909515381, 'learning_rate': 4.785707035904613e-05, 'ce_loss': 0.31981727480888367, 'kl_loss': 3.53653621673584, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.9199, 'grad_norm': 7.979198932647705, 'learning_rate': 4.785382279377733e-05, 'ce_loss': 0.074972003698349, 'kl_loss': 1.8192793130874634, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.2213, 'grad_norm': 7.301225185394287, 'learning_rate': 4.785057287992265e-05, 'ce_loss': 0.10748198628425598, 'kl_loss': 1.2387311458587646, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.3996, 'grad_norm': 7.613735675811768, 'learning_rate': 4.784732061781606e-05, 'ce_loss': 0.06499779969453812, 'kl_loss': 1.2792853116989136, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.9026, 'grad_norm': 7.962089538574219, 'learning_rate': 4.78440660077918e-05, 'ce_loss': 0.04509323835372925, 'kl_loss': 1.49043607711792, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.9474, 'grad_norm': 11.13204288482666, 'learning_rate': 4.784080905018431e-05, 'ce_loss': 0.060486748814582825, 'kl_loss': 1.3524757623672485, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.4303, 'grad_norm': 6.915116310119629, 'learning_rate': 4.78375497453283e-05, 'ce_loss': 0.05174630135297775, 'kl_loss': 1.217477798461914, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.1996, 'grad_norm': 10.30367660522461, 'learning_rate': 4.7834288093558724e-05, 'ce_loss': 0.04204251989722252, 'kl_loss': 1.7607159614562988, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.7272, 'grad_norm': 5.684417724609375, 'learning_rate': 4.783102409521076e-05, 'ce_loss': 0.036090366542339325, 'kl_loss': 1.1185656785964966, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.8874, 'grad_norm': 8.066246032714844, 'learning_rate': 4.7827757750619834e-05, 'ce_loss': 0.04539411514997482, 'kl_loss': 1.2532382011413574, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.1363, 'grad_norm': 4.0333147048950195, 'learning_rate': 4.782448906012161e-05, 'ce_loss': 0.05256839841604233, 'kl_loss': 1.3275703191757202, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.9284, 'grad_norm': 6.32736349105835, 'learning_rate': 4.782121802405201e-05, 'ce_loss': 0.05099961534142494, 'kl_loss': 1.3698151111602783, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.6426, 'grad_norm': 7.152004718780518, 'learning_rate': 4.781794464274717e-05, 'ce_loss': 0.09709613025188446, 'kl_loss': 4.1620683670043945, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.2706, 'grad_norm': 5.344367504119873, 'learning_rate': 4.7814668916543494e-05, 'ce_loss': 0.03827063739299774, 'kl_loss': 1.1110851764678955, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.4843, 'grad_norm': 10.67315673828125, 'learning_rate': 4.781139084577759e-05, 'ce_loss': 0.35817795991897583, 'kl_loss': 4.532078742980957, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.6749, 'grad_norm': 7.3098368644714355, 'learning_rate': 4.780811043078636e-05, 'ce_loss': 0.05780957639217377, 'kl_loss': 1.444627285003662, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.5439, 'grad_norm': 6.115080833435059, 'learning_rate': 4.780482767190691e-05, 'ce_loss': 0.04144246503710747, 'kl_loss': 1.0925583839416504, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.2731, 'grad_norm': 6.984198570251465, 'learning_rate': 4.7801542569476576e-05, 'ce_loss': 0.10807415097951889, 'kl_loss': 1.3866416215896606, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.3415, 'grad_norm': 6.991422176361084, 'learning_rate': 4.779825512383297e-05, 'ce_loss': 0.07376576960086823, 'kl_loss': 1.7209248542785645, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.0882, 'grad_norm': 4.15712308883667, 'learning_rate': 4.7794965335313926e-05, 'ce_loss': 0.062055714428424835, 'kl_loss': 1.3929572105407715, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 5.9349, 'grad_norm': 5.743968963623047, 'learning_rate': 4.779167320425752e-05, 'ce_loss': 0.035707537084817886, 'kl_loss': 1.1847668886184692, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 8.5923, 'grad_norm': 8.483071327209473, 'learning_rate': 4.778837873100207e-05, 'ce_loss': 0.05459432303905487, 'kl_loss': 1.1023129224777222, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 6.1202, 'grad_norm': 5.169358253479004, 'learning_rate': 4.7785081915886134e-05, 'ce_loss': 0.0647466704249382, 'kl_loss': 1.7138168811798096, 'skipped_batches': 0, 'epoch': 0.15}
{'loss': 7.3169, 'grad_norm': 54.80401611328125, 'learning_rate': 4.7781782759248514e-05, 'ce_loss': 0.06762095540761948, 'kl_loss': 1.2168529033660889, 'skipped_batches': 0, 'epoch': 0.15}
